# Run exit points.  Columns are r (AU), th (rad), ph (rad), ek (GeV), s (s).  Made with Strauss code. 
1.45140778e+02,3.13909316e+00,6.26042652e+00,4.45704311e-01,1.28016360e+07
1.41760651e+02,3.14023948e+00,2.31830239e+00,3.59028399e-01,1.31793750e+07
1.43239410e+02,1.19433599e-02,3.25818682e+00,6.41355217e-01,1.73606920e+07
1.45815125e+02,3.13574934e+00,2.66000271e+00,3.59053284e-01,1.04259890e+07
1.40070099e+02,3.72872651e-01,4.89637041e+00,2.76029915e-01,2.36008760e+07
1.41724731e+02,3.14131594e+00,4.64193916e+00,6.00627720e-01,3.22451320e+07
1.41277176e+02,3.12960768e+00,5.06080151e+00,5.12524068e-01,1.73438620e+07
1.40638382e+02,3.10382676e+00,1.74372685e+00,3.49424839e-01,4.71314400e+06
1.49914734e+02,2.45599682e-03,3.21171021e+00,4.21360105e-01,1.16156830e+07
1.40615540e+02,1.50783826e-02,4.69087696e+00,4.11060423e-01,1.48212340e+07
1.49396957e+02,5.02117956e-03,6.51757240e-01,8.46849620e-01,1.64574830e+07
1.52559433e+02,2.46518920e-03,4.42962551e+00,1.04907036e+00,2.23098300e+07
1.42523056e+02,3.13344955e+00,9.26775932e-02,5.53391278e-01,1.46708860e+07
1.47703720e+02,1.48672499e-02,3.98792171e+00,5.84315062e-01,5.67245350e+06
1.41621567e+02,3.13031077e+00,3.88402224e+00,5.60908079e-01,1.41947840e+07
1.40448654e+02,1.50566129e-02,1.28253305e+00,4.92591739e-01,1.83925560e+07
1.40010132e+02,1.22959352e+00,1.43809855e+00,6.66059971e-01,3.64758160e+07
1.42867676e+02,4.81922273e-03,2.77228618e+00,2.81120658e-01,2.25353520e+07
1.62495285e+02,3.13777256e+00,4.18123150e+00,1.01995254e+00,1.89198960e+07
1.46298172e+02,3.13856888e+00,3.89815521e+00,4.94364887e-01,9.34625200e+06
1.44384613e+02,3.13453674e+00,2.50875640e+00,4.74769354e-01,9.42105200e+06
1.43756012e+02,3.09353066e-03,1.59002304e+00,4.19430822e-01,7.02109650e+06
1.57016342e+02,4.72025480e-03,4.72370005e+00,7.39756525e-01,1.27036480e+07
1.40219940e+02,2.05162823e-01,4.65766859e+00,1.74379274e-01,7.83155350e+06
1.53401901e+02,5.18773869e-03,1.28794003e+00,1.12843132e+00,2.82485700e+07
1.41906647e+02,3.12855148e+00,9.07718599e-01,7.75263369e-01,1.24642880e+07
1.41062393e+02,3.13294721e+00,3.03773880e-02,8.18830967e-01,1.39299930e+07
1.41644836e+02,3.13195562e+00,4.44973326e+00,2.52432764e-01,9.17309100e+06
1.40812973e+02,2.99904466e+00,5.34688616e+00,3.67477804e-01,1.04215010e+07
1.40977814e+02,4.30147955e-03,8.92529666e-01,3.31965625e-01,1.85365460e+07
1.40479416e+02,1.09484810e-02,6.03495598e+00,3.42200547e-01,1.16601880e+07
1.44586212e+02,3.13753104e+00,6.23266172e+00,3.40153277e-01,1.02330060e+07
1.40899521e+02,3.12819767e+00,3.47480321e+00,7.85485506e-01,2.97546680e+07
1.41068192e+02,3.13438749e+00,1.82073748e+00,2.32157007e-01,7.53796400e+06
1.42187622e+02,2.10418622e-03,2.53893018e+00,5.28803647e-01,1.74362400e+07
1.43052094e+02,3.13353252e+00,3.76880717e+00,5.93924880e-01,8.28259700e+06
1.40071304e+02,2.51481605e+00,1.57895255e+00,3.51130426e-01,1.42995040e+07
1.46179489e+02,3.03039933e-03,7.13196278e-01,4.47853357e-01,1.40167610e+07
1.44923965e+02,1.08916909e-02,5.91506338e+00,5.21070600e-01,2.01398840e+07
1.41289276e+02,3.12670231e+00,2.27884722e+00,5.11582255e-01,7.23128400e+06
1.41220871e+02,3.13278365e+00,8.74225199e-01,9.56125021e-01,3.41820760e+07
1.49776108e+02,1.07111409e-02,3.17959690e+00,6.59942985e-01,2.76580260e+07
1.48959564e+02,2.78800144e-04,6.07750750e+00,6.92826688e-01,2.28315600e+07
1.47018326e+02,3.14131594e+00,1.91777992e+00,8.42110097e-01,1.79789140e+07
1.47016281e+02,3.13804770e+00,3.40445232e+00,6.18550837e-01,5.42277120e+07
1.47989349e+02,9.86790191e-03,5.63617373e+00,5.28796315e-01,1.25342260e+07
1.53320511e+02,3.13766956e+00,1.15179920e+00,7.09987640e-01,1.29766670e+07
1.47796249e+02,3.13862157e+00,3.48526001e+00,3.16712767e-01,1.42018900e+07
1.43369324e+02,5.19573921e-03,3.97332859e+00,7.40808308e-01,6.78921650e+06
1.47590210e+02,3.13176894e+00,3.46598220e+00,4.33758557e-01,1.15147030e+07
1.40091843e+02,9.01058018e-02,2.20414305e+00,2.91477442e-01,5.82878500e+06
1.45973511e+02,7.18045887e-03,4.96454430e+00,5.28403819e-01,6.13621300e+06
1.45217255e+02,1.97894243e-03,4.56880569e-01,5.55549383e-01,1.62267250e+07
1.40632217e+02,3.11881614e+00,2.17998004e+00,4.89271671e-01,6.88795250e+06
1.43015686e+02,3.12841344e+00,1.90685558e+00,3.59041512e-01,5.26591550e+06
1.40297607e+02,1.06099825e-02,1.82095671e+00,1.12988961e+00,1.29261770e+07
1.46322205e+02,1.26405607e-03,1.51449299e+00,5.30926883e-01,1.69287220e+07
1.40250870e+02,1.58374941e+00,3.69406152e+00,4.81829673e-01,3.63722200e+07
1.43194992e+02,3.12656379e+00,5.93250036e+00,3.48030478e-01,1.13632330e+07
1.43771774e+02,6.07129536e-04,4.05143261e+00,4.44278032e-01,1.17005800e+07
1.41353378e+02,1.29202222e-02,3.96832347e+00,5.07210553e-01,6.02999700e+06
1.47006485e+02,3.13666582e+00,3.09398174e+00,5.17892659e-01,2.47681300e+07
1.41205612e+02,4.02857317e-03,4.11420059e+00,8.03918660e-01,9.13569100e+06
1.40071945e+02,2.03130007e+00,1.61180310e-02,4.87253964e-01,2.74609280e+07
1.44872437e+02,3.14072871e+00,2.13315773e+00,4.69303340e-01,7.16321600e+06
1.41737244e+02,3.13228750e+00,2.55368710e+00,6.03973806e-01,2.86001300e+07
1.42210464e+02,6.07944792e-03,3.69906616e+00,5.88408828e-01,1.11792250e+07
1.41547989e+02,6.50895247e-03,3.15972257e+00,3.34457844e-01,1.83959220e+07
1.40234314e+02,1.34296608e+00,4.41808748e+00,3.27671528e-01,2.60973240e+07
1.40031586e+02,2.22413421e+00,3.36246401e-01,3.57215226e-01,1.64896470e+07
1.43487061e+02,3.97987850e-03,1.63938332e+00,3.76048058e-01,1.25102900e+07
1.44283356e+02,3.13793278e+00,1.83231962e+00,3.65790576e-01,9.82609400e+06
1.45468826e+02,2.45029293e-03,4.82626772e+00,3.86280179e-01,2.00938820e+07
1.54146011e+02,8.88983347e-03,6.85181618e-01,6.75999820e-01,1.32437030e+07
1.40178741e+02,1.81102511e-02,5.33317447e-01,2.49460116e-01,6.03186700e+06
1.42157425e+02,3.13396192e+00,6.20234489e+00,6.02530718e-01,8.70820900e+06
1.56182373e+02,7.27828010e-04,1.82541180e+00,7.36262918e-01,9.72399200e+06
1.44602997e+02,3.30784963e-03,5.20667362e+00,4.32591319e-01,4.89939600e+06
1.42360733e+02,3.71330464e-03,3.60228825e+00,3.14735830e-01,9.37280600e+06
1.44070740e+02,3.13425946e+00,9.35583115e-02,8.32122982e-01,1.41981500e+07
1.50760666e+02,1.36896619e-03,1.40987301e+00,1.07430375e+00,1.66886140e+07
1.40215073e+02,1.02397963e-01,3.58601785e+00,4.11373854e-01,8.18086950e+06
1.43883865e+02,3.13827825e+00,4.73352480e+00,1.02117622e+00,9.73371600e+06
1.46509018e+02,3.13816190e+00,2.75439739e+00,9.27481234e-01,7.41791000e+06
1.40479141e+02,2.91271567e+00,5.80198860e+00,3.88399899e-01,4.91959200e+06
1.47542038e+02,5.27534913e-03,4.96036768e+00,7.85850525e-01,1.23371280e+07
1.42499466e+02,7.78391771e-03,2.50235510e+00,9.36752737e-01,1.92748220e+07
1.41981216e+02,3.13888645e+00,2.87174225e+00,3.53668332e-01,9.80627200e+06
1.78529724e+02,3.13707924e+00,1.04714108e+00,1.15698504e+00,1.59959670e+07
1.40060257e+02,1.05228880e-02,1.26679456e+00,3.34495664e-01,1.24336200e+07
1.46321411e+02,3.14115810e+00,1.82259846e+00,1.07359278e+00,2.49454060e+07
1.41785873e+02,1.34420069e-02,5.67522621e+00,4.26858217e-01,1.77025280e+07
1.41552811e+02,3.12867761e+00,5.46162128e+00,3.73792946e-01,1.41495300e+07
1.40183640e+02,1.36373150e+00,2.31951785e+00,6.51872635e-01,3.04619020e+07
1.40782547e+02,3.12936854e+00,2.74571228e+00,2.90971309e-01,1.05669870e+07
1.42888046e+02,3.13718653e+00,5.83156729e+00,6.46945536e-01,1.07958750e+07
1.40271393e+02,3.13548064e+00,4.54845953e+00,4.59210813e-01,1.77878000e+07
1.57751175e+02,3.13780570e+00,6.09557152e-01,7.16555059e-01,1.07696950e+07
1.48613312e+02,6.41499087e-03,5.25922632e+00,1.01755667e+00,1.02244040e+07
1.48535278e+02,3.13849545e+00,6.05234957e+00,8.11582267e-01,1.77848080e+07
1.43320923e+02,3.13939643e+00,6.17956686e+00,3.12383503e-01,8.37273100e+06
1.41313522e+02,7.36173708e-03,4.37045383e+00,5.66498637e-01,2.23277820e+07
1.40479340e+02,3.12915063e+00,3.64064574e+00,2.46130750e-01,4.50258250e+06
1.41501251e+02,4.66515124e-03,6.26796246e+00,3.39094311e-01,1.75525540e+07
1.45285446e+02,3.33550759e-03,4.50141239e+00,7.99643993e-01,1.69803340e+07
1.47720505e+02,3.13645506e+00,4.91800070e+00,5.43650866e-01,1.59866170e+07
1.53725357e+02,3.95847223e-04,2.11492729e+00,6.43703580e-01,1.25013140e+07
1.45868774e+02,1.42930448e-03,2.63478279e+00,6.66124821e-01,2.93556100e+07
1.49627121e+02,4.33413358e-03,4.73329639e+00,3.25696915e-01,6.93657250e+06
1.46321472e+02,3.14144111e+00,5.70989609e-01,6.35333300e-01,1.22342780e+07
1.40158188e+02,3.10110736e+00,3.68492150e+00,4.59689200e-01,2.43178340e+07
1.40643478e+02,2.92964652e-03,3.65563488e+00,5.59822381e-01,9.56653800e+06
1.47532532e+02,3.13707542e+00,5.19306946e+00,8.43843460e-01,1.56904090e+07
1.40375076e+02,2.05207753e+00,1.09591210e+00,1.76193878e-01,1.07184570e+07
1.45959549e+02,6.57474669e-03,5.90263605e+00,6.03416324e-01,9.27294800e+06
1.45867752e+02,3.07090534e-03,4.06238747e+00,8.89905214e-01,1.85705800e+07
1.40489700e+02,9.69480444e-03,5.75369787e+00,3.40283811e-01,8.14272150e+06
1.46263885e+02,3.55832162e-03,6.23762655e+00,5.83469510e-01,4.51645760e+07
1.43604126e+02,3.12990880e+00,5.83112907e+00,4.96328980e-01,7.50056400e+06
1.40701614e+02,3.11211252e+00,4.02975798e+00,4.16990012e-01,2.57319280e+07
1.46208771e+02,3.14007115e+00,6.63388729e-01,4.22017127e-01,1.09682890e+07
1.40844360e+02,3.12831569e+00,2.22462416e+00,5.23457825e-01,1.16938480e+07
1.40615250e+02,6.78632781e-03,2.53019238e+00,3.96143168e-01,7.18977000e+06
1.40042801e+02,3.01138973e+00,4.22021836e-01,2.18478635e-01,1.50770500e+07
1.50603119e+02,3.13899350e+00,3.75275898e+00,6.39955223e-01,1.61141510e+07
1.47163055e+02,4.06662375e-03,5.89624310e+00,2.47274920e-01,5.47909550e+06
1.40496643e+02,1.20357666e-02,3.50446343e+00,4.83256221e-01,2.26022980e+07
1.50160950e+02,2.39136955e-03,5.01479959e+00,7.56703377e-01,3.46211520e+07
1.44828735e+02,8.54783517e-04,1.49962044e+00,5.89807510e-01,1.28685810e+07
1.45966675e+02,3.13693142e+00,2.52991223e+00,4.75319624e-01,1.08269170e+07
1.45760834e+02,5.82623854e-03,3.14478207e+00,9.98539269e-01,1.44034760e+07
1.45576630e+02,4.37318755e-04,2.66923165e+00,2.86610663e-01,5.67320150e+06
1.40798386e+02,3.13622093e+00,1.35259783e+00,3.35751414e-01,8.07540150e+06
1.40514740e+02,3.52857374e-02,2.18065572e+00,3.91855925e-01,9.72922800e+06
1.52480835e+02,3.44170793e-03,2.76323605e+00,6.37407959e-01,1.03407180e+07
1.45715958e+02,3.89475538e-03,5.19214106e+00,1.01100075e+00,9.63385800e+06
1.42410721e+02,3.55212158e-03,3.22044873e+00,2.75823265e-01,7.26120400e+06
1.41294708e+02,3.12724924e+00,2.52886486e+00,3.74316841e-01,2.00815400e+07
1.60193649e+02,2.67539266e-03,4.64614344e+00,7.50187516e-01,2.65838980e+07
1.40455032e+02,2.40779638e+00,6.79155588e-01,2.51806766e-01,2.30746600e+07
1.43551559e+02,5.14230784e-03,1.86714840e+00,7.34305203e-01,1.02820000e+07
1.40167419e+02,2.51422811e+00,6.01830912e+00,4.09073740e-01,1.33757250e+07
1.55554245e+02,3.14085984e+00,2.18395901e+00,1.16112149e+00,3.23966020e+07
1.42480911e+02,3.13517380e+00,3.23801327e+00,6.15575910e-01,2.42512620e+07
1.49609070e+02,3.13672924e+00,1.22058105e+00,3.08343053e-01,1.53007020e+07
1.40510925e+02,3.13213825e+00,6.00086927e+00,7.68426955e-01,1.56126170e+07
1.46532425e+02,7.73616135e-04,5.57762194e+00,6.55130506e-01,1.13284510e+07
1.44922394e+02,3.61631229e-03,2.27359390e+00,4.71960187e-01,3.07229520e+07
1.40052628e+02,6.73407972e-01,4.00043964e+00,6.35449231e-01,3.77160000e+07
1.44681366e+02,3.13818765e+00,5.84555674e+00,9.17016208e-01,1.12173730e+07
1.40598206e+02,1.00547838e+00,5.45976591e+00,3.40835810e-01,6.70057850e+06
1.58991379e+02,3.13694930e+00,2.29083729e+00,7.83180535e-01,8.85332100e+06
1.40798172e+02,3.12689352e+00,4.31234407e+00,7.53859937e-01,1.05344490e+07
1.40095184e+02,3.14116025e+00,3.75375080e+00,9.86698389e-01,1.09791350e+07
1.45626404e+02,3.79092153e-03,4.59119654e+00,3.40820372e-01,1.54095350e+07
1.50939835e+02,2.86242692e-03,1.80455971e+00,6.97512209e-01,2.18068000e+07
1.40170486e+02,3.13164139e+00,1.27920425e+00,3.21989655e-01,8.33271300e+06
1.46037674e+02,3.13833261e+00,5.60274363e+00,4.35753733e-01,8.73850300e+06
1.41271561e+02,1.19482968e-02,6.82401299e-01,4.18145448e-01,2.36278040e+07
1.51865112e+02,3.18354531e-03,1.47220898e+00,5.14246345e-01,1.42449000e+07
1.42577774e+02,3.92944179e-03,5.35923839e-01,6.10119939e-01,1.38020850e+07
1.41225510e+02,3.48978527e-02,1.41703010e-01,3.98172379e-01,2.83196300e+07
1.40165466e+02,3.03260446e+00,4.45357513e+00,2.52376378e-01,5.02543400e+06
1.45623306e+02,4.36503254e-03,4.10405350e+00,4.15223241e-01,8.74261700e+06
1.40319168e+02,4.23911400e-03,1.22328472e+00,5.27594388e-01,1.04783490e+07
1.40023880e+02,7.17729107e-02,3.83795762e+00,3.31837535e-01,6.95714250e+06
1.45755798e+02,3.13762879e+00,5.67101622e+00,4.82245624e-01,8.53654300e+06
1.40070709e+02,3.56869012e-01,2.07318997e+00,2.35634685e-01,1.27874240e+07
1.43233383e+02,7.04880245e-03,1.66462898e+00,3.31892133e-01,1.74388580e+07
1.40149704e+02,2.87817025e+00,3.23204160e+00,2.83620179e-01,1.82919520e+07
1.49591293e+02,3.13591743e+00,6.02783823e+00,6.11822426e-01,2.96690220e+07
1.40535400e+02,3.13641286e+00,2.41905880e+00,5.08414745e-01,5.81083350e+06
1.56601761e+02,1.17361620e-02,4.04791546e+00,1.12277925e+00,1.78315580e+07
1.43047928e+02,3.13433361e+00,1.15506697e+00,4.65207517e-01,5.71957750e+06
1.41047516e+02,4.42733581e-04,5.15219879e+00,4.18207318e-01,9.25836200e+06
1.58703354e+02,3.13126588e+00,5.11582232e+00,6.28332555e-01,8.52607100e+06
1.41270660e+02,3.14127493e+00,5.86203384e+00,2.31960759e-01,4.40048050e+06
1.42319885e+02,3.13283968e+00,6.20525122e+00,3.56158793e-01,7.82407350e+06
1.46746796e+02,3.13516164e+00,2.42943001e+00,6.14664257e-01,2.20757060e+07
1.43352173e+02,3.13090277e+00,1.88737071e+00,7.15646327e-01,1.41383100e+07
1.44914429e+02,1.60751678e-03,4.25657368e+00,6.29197776e-01,3.73416240e+07
1.49199112e+02,7.49087380e-03,2.48985529e+00,4.59924072e-01,1.54899450e+07
1.51764359e+02,2.95893551e-04,4.52507496e+00,5.91073334e-01,1.74908440e+07
1.40417206e+02,3.12872791e+00,3.79165363e+00,9.15086448e-01,2.41861860e+07
1.40412628e+02,3.11562181e+00,3.58677959e+00,8.41641128e-01,2.53930840e+07
1.40217758e+02,1.74991321e-02,1.53859472e+00,5.59548557e-01,2.05262260e+07
1.40065582e+02,5.03086507e-01,6.22273397e+00,5.54312229e-01,1.01223020e+07
1.47485535e+02,2.31368258e-03,6.03230524e+00,6.81035280e-01,1.00044920e+07
1.40433044e+02,3.11538672e+00,2.52690840e+00,3.85152012e-01,1.25331040e+07
1.40721649e+02,2.01237518e-02,5.50815535e+00,3.21054518e-01,1.03968180e+07
1.52654907e+02,3.20626050e-03,5.57134771e+00,8.88726771e-01,1.55875590e+07
1.40299438e+02,3.13623118e+00,3.25702572e+00,3.19463283e-01,7.16882600e+06
1.43000809e+02,7.35357113e-04,1.21983194e+00,4.44052428e-01,6.49600050e+06
1.57516083e+02,5.33043593e-03,4.53988075e-01,8.63160431e-01,2.10285060e+07
1.48089279e+02,5.43509377e-03,5.09645462e+00,8.52226377e-01,1.87751580e+07
1.51042328e+02,2.02732696e-03,4.92753267e+00,7.38608420e-01,2.18744940e+07
1.44555191e+02,3.15945217e-04,3.17662144e+00,4.51864064e-01,7.60341400e+06
1.41020538e+02,3.13928914e+00,6.36123180e-01,5.73237836e-01,9.53549600e+06
1.74784470e+02,7.31965993e-03,3.30851555e-01,1.05998278e+00,1.11896970e+07
1.41620880e+02,5.47876675e-03,1.01480579e+00,7.41109788e-01,8.71980300e+06
1.43076370e+02,5.77633642e-03,6.12481928e+00,3.69760484e-01,6.61044450e+06
1.40012802e+02,4.87791654e-03,2.70611000e+00,4.91623193e-01,1.38581850e+07
1.46276367e+02,6.47337269e-03,4.80407572e+00,5.29944420e-01,1.42131100e+07
1.42433517e+02,5.19691128e-03,2.71280503e+00,5.69591165e-01,1.10501950e+07
1.40074158e+02,3.10825443e+00,6.16043854e+00,3.47146839e-01,5.17129400e+06
1.40220490e+02,1.08314995e-02,5.24150848e+00,1.43518734e+00,3.31498360e+07
1.41044052e+02,5.02297562e-03,4.39487314e+00,5.37856936e-01,1.09050830e+07
1.40183823e+02,1.48199666e+00,6.27163982e+00,5.10029793e-01,3.95598160e+07
1.40160675e+02,2.57910872e+00,2.42120624e+00,9.03295219e-01,3.32276280e+07
1.41309250e+02,3.13877201e+00,8.42065737e-02,4.55926955e-01,1.60000810e+07
1.41751266e+02,3.14114785e+00,2.99482536e+00,2.72754282e-01,1.52345040e+07
1.40701935e+02,2.99592471e+00,2.48729396e+00,1.84386387e-01,4.06799475e+06
1.44292664e+02,3.14035368e+00,1.82794189e+00,5.90642869e-01,1.32111650e+07
1.42296463e+02,6.79828180e-03,1.82522964e+00,6.32689536e-01,6.97135450e+06
1.41719681e+02,3.40993796e-03,4.34495926e+00,3.76502037e-01,6.47804850e+06
1.49967239e+02,3.13489413e+00,5.78535986e+00,6.83675647e-01,2.73913640e+07
1.44234314e+02,7.37533905e-03,5.38960505e+00,6.90712154e-01,7.87007550e+06
1.40130112e+02,2.27783775e+00,3.26867318e+00,3.69582146e-01,2.56305740e+07
1.43043259e+02,3.13582730e+00,3.03538680e+00,9.37309504e-01,2.07809200e+07
1.40041504e+02,2.10384321e+00,3.26722383e+00,2.66050339e-01,1.69025420e+07
1.44162201e+02,2.07571825e-03,4.49842358e+00,6.25803351e-01,1.52771400e+07
1.40928787e+02,3.12461233e+00,1.32242858e+00,3.70091200e-01,6.28207300e+06
1.47313049e+02,7.20720459e-03,2.97482777e+00,6.25982106e-01,1.35877830e+07
1.49456558e+02,6.63761608e-03,3.97363949e+00,7.29686558e-01,9.08669700e+06
1.42222763e+02,3.13209033e+00,5.66150284e+00,8.02008688e-01,1.41839380e+07
1.40307281e+02,9.95125830e-01,4.62349129e+00,3.35801959e-01,1.24657840e+07
1.40052719e+02,2.67444062e+00,1.57096899e+00,1.58589020e-01,6.04645300e+06
1.42944885e+02,4.46312921e-03,4.33444548e+00,5.62473714e-01,8.97075700e+06
1.40035080e+02,3.13622332e+00,7.67760396e-01,5.62901437e-01,3.09746540e+07
1.41006607e+02,3.56903882e-03,3.60933208e+00,5.50099432e-01,1.43264320e+07
1.42129837e+02,3.13847852e+00,4.40711594e+00,3.68878752e-01,8.39853700e+06
1.40100082e+02,2.76970178e-01,1.46221614e+00,3.50930631e-01,8.89408700e+06
1.40561417e+02,7.07139075e-01,4.98671770e+00,3.75237614e-01,1.31427230e+07
1.43267227e+02,3.13690734e+00,1.32733727e+00,6.19154632e-01,2.64193380e+07
1.40132690e+02,3.12285471e+00,3.40733647e+00,6.14570439e-01,1.23532100e+07
1.40190979e+02,6.90954877e-03,5.77898026e-01,7.28141248e-01,1.69029160e+07
1.43858063e+02,6.96286699e-03,5.98222542e+00,6.46998107e-01,1.27687240e+07
1.52494476e+02,3.13310313e+00,2.28696346e+00,1.00358129e+00,1.49835500e+07
1.40845596e+02,3.13685060e+00,4.10591125e+00,4.14119571e-01,6.25664100e+06
1.40311905e+02,5.40975388e-03,3.46714520e+00,5.42224228e-01,1.53018240e+07
1.45969437e+02,3.14013147e+00,6.12298822e+00,4.21054363e-01,1.70708420e+07
1.40493500e+02,3.12406898e+00,3.02341253e-01,3.55372638e-01,8.55262500e+06
1.43290359e+02,3.13846445e+00,1.07952547e+00,3.08949709e-01,6.90852250e+06
1.43121475e+02,3.13344264e+00,5.74402761e+00,6.59025073e-01,1.12050310e+07
1.40586456e+02,7.20279617e-03,3.06662869e+00,3.84781510e-01,2.15102180e+07
1.40439529e+02,3.13437581e+00,5.54377270e+00,2.31348470e-01,4.07173475e+06
1.50891632e+02,3.14026332e+00,1.40888405e+00,9.31427181e-01,1.20068860e+07
1.40138931e+02,3.11506653e+00,4.49622488e+00,3.82871777e-01,6.21774500e+06
1.40592850e+02,1.64585523e-02,4.78761244e+00,7.04441309e-01,1.61205090e+07
1.40615753e+02,3.13587666e+00,3.99175167e+00,5.47225654e-01,8.90455900e+06
1.50079041e+02,8.38694815e-03,2.37675381e+00,6.49532139e-01,2.33117740e+07
1.40551743e+02,1.10184364e-02,1.93261564e+00,2.59783626e-01,9.56392000e+06
1.41625793e+02,3.13425708e+00,3.27115607e+00,5.63382745e-01,3.20988980e+07
1.42136581e+02,3.13334632e+00,2.82017136e+00,5.73069632e-01,8.82078300e+06
1.42567383e+02,3.13552475e+00,3.81416130e+00,6.77412271e-01,2.99760760e+07
1.49851120e+02,3.13675928e+00,3.42101955e+00,1.04206073e+00,8.62966900e+06
1.41661118e+02,3.13461733e+00,5.35393047e+00,7.66247511e-01,1.27298280e+07
1.51766830e+02,3.13573480e+00,3.07275200e+00,8.54950309e-01,1.80705440e+07
1.46489563e+02,3.13580847e+00,5.24346972e+00,9.03859138e-01,1.21093620e+07
1.40905319e+02,8.77935231e-01,3.30146909e+00,4.66275960e-01,2.08680600e+07
1.40761673e+02,1.57328751e-02,4.14893180e-01,2.97405362e-01,5.95257900e+06
1.44911499e+02,3.13558149e+00,5.20922613e+00,8.20064843e-01,2.79044920e+07
1.41046234e+02,1.58228469e-03,1.00148678e+00,7.18628049e-01,8.09447550e+06
1.43738342e+02,6.87445560e-03,2.43731976e-01,2.69532800e-01,1.32238810e+07
1.40037521e+02,3.00833440e+00,3.27397966e+00,2.43222311e-01,2.17331220e+07
1.41055984e+02,3.13290644e+00,5.59957552e+00,7.46200144e-01,1.41005360e+07
1.41878937e+02,3.13704228e+00,3.98017144e+00,6.12321079e-01,1.82137860e+07
1.44337570e+02,3.13567185e+00,5.86435032e+00,3.34445894e-01,6.27721100e+06
1.43370270e+02,3.13973808e+00,5.05220938e+00,3.11687469e-01,5.61298750e+06
1.43014313e+02,3.13622165e+00,3.06479931e+00,7.28245616e-01,1.49218400e+07
1.41747849e+02,3.13865399e+00,4.72905397e+00,4.09136593e-01,6.36996300e+06
1.44313538e+02,5.82416030e-03,2.12546206e+00,5.65189660e-01,1.33076570e+07
1.46161560e+02,2.81057382e+00,7.09676743e-02,5.80750406e-01,1.13714610e+07
1.41954132e+02,4.84130858e-03,1.72512150e+00,3.00090849e-01,9.32979600e+06
1.40071457e+02,1.85726964e+00,4.67731857e+00,4.25592303e-01,1.85548720e+07
1.40905807e+02,8.18026252e-03,6.14217877e-01,5.29924393e-01,3.51122120e+07
1.40707916e+02,1.51633276e-02,3.55233479e+00,4.96964574e-01,2.49973920e+07
1.40315704e+02,5.28977765e-03,1.24885941e+00,1.10209596e+00,1.97561600e+07
1.42333710e+02,3.13708377e+00,1.82551098e+00,5.67626894e-01,8.51410300e+06
1.40376816e+02,2.88922048e+00,5.76497126e+00,3.20133120e-01,1.24033260e+07
1.41380310e+02,3.88929830e-03,5.21327209e+00,8.07233930e-01,1.29486170e+07
1.46512787e+02,3.60777671e-03,4.23225117e+00,7.70707607e-01,1.19982840e+07
1.41180359e+02,1.41135156e-02,5.29598475e+00,3.62594575e-01,4.95026000e+06
1.44143570e+02,3.13332820e+00,3.30973148e+00,1.67187953e+00,3.05101480e+07
1.48676987e+02,3.13467121e+00,1.15016937e+00,7.42959976e-01,9.40945800e+06
1.44840836e+02,3.13664865e+00,3.15555096e+00,3.96107495e-01,1.01376360e+07
1.43556732e+02,3.13688493e+00,3.56542873e+00,6.71650887e-01,1.45672880e+07
1.54411453e+02,3.14136696e+00,4.21392536e+00,5.97041011e-01,2.53287560e+07
1.41395691e+02,3.13353419e+00,7.38606274e-01,7.66016781e-01,1.19896820e+07
1.42409607e+02,5.84286125e-03,2.98915768e+00,7.01023698e-01,9.25537000e+06
1.41514114e+02,8.48765858e-03,1.90008402e+00,1.48887920e+00,1.45721500e+07
1.53831406e+02,3.13750696e+00,2.23156643e+00,7.38956749e-01,1.09510850e+07
1.41676041e+02,3.13450623e+00,3.00056547e-01,7.18600631e-01,1.95762660e+07
1.46254425e+02,3.13704205e+00,2.73229122e+00,7.14180350e-01,9.37430200e+06
1.40450027e+02,2.46193744e-02,1.58010602e+00,4.10445005e-01,9.91211400e+06
1.40023941e+02,3.12244534e+00,3.73250270e+00,2.65689522e-01,4.21609850e+06
1.50438461e+02,6.14403095e-03,7.77742386e-01,4.20741796e-01,4.56653650e+06
1.42439285e+02,3.13820791e+00,3.31697011e+00,3.28687400e-01,1.20614900e+07
1.49657593e+02,3.06826644e-03,4.40876102e+00,5.93740463e-01,5.51499950e+06
1.43547958e+02,3.13196039e+00,1.79331827e+00,4.83149827e-01,3.41828240e+07
1.46997116e+02,2.98598618e-03,5.33523941e+00,5.89620233e-01,1.17024500e+07
1.45665710e+02,3.13817024e+00,2.73094082e+00,5.09916842e-01,9.01152300e+06
1.43307632e+02,1.89927295e-02,3.77653623e+00,5.29318750e-01,2.56182320e+07
1.42654770e+02,3.13464832e+00,4.60595608e+00,4.57600504e-01,8.31513500e+06
1.44619110e+02,9.12375189e-03,4.64744902e+00,9.32672501e-01,2.06070100e+07
1.42232956e+02,3.13528872e+00,9.92441297e-01,6.03934944e-01,1.37164390e+07
1.59342468e+02,4.34324006e-03,1.67094326e+00,9.16235745e-01,1.17477040e+07
1.45061447e+02,4.13043471e-03,5.71777344e-01,7.19934344e-01,2.36992380e+07
1.45516693e+02,4.85921977e-03,5.28171396e+00,6.84029996e-01,1.24381080e+07
