# Run exit points.  Columns are r (AU), th (rad), ph (rad), ek (GeV), s (s).  Made with Strauss code. 
1.43933701e+02,3.13756108e+00,5.48227358e+00,1.17488694e+00,2.35245812e+05
1.49694870e+02,3.13436031e+00,5.15659380e+00,1.24828780e+00,5.64739562e+05
1.53070740e+02,3.13903356e+00,4.83682108e+00,1.33217704e+00,9.91847188e+05
1.56569687e+02,3.13823199e+00,2.42082119e+00,1.28757775e+00,6.01017500e+05
1.50269302e+02,3.13720036e+00,1.73540401e+00,1.18317986e+00,5.16119594e+05
1.52501358e+02,5.44359442e-03,3.83189106e+00,1.31914639e+00,1.24242700e+06
1.62236191e+02,3.14117050e+00,2.12650967e+00,1.51626635e+00,1.84494050e+06
1.62689163e+02,3.14139843e+00,9.96069908e-01,1.24339700e+00,6.34677500e+05
1.58344452e+02,4.09633903e-05,1.61262798e+00,1.39214969e+00,1.08646912e+06
1.75145004e+02,1.73012004e-03,3.64453030e+00,1.36522746e+00,1.28880300e+06
1.54164261e+02,3.14141917e+00,1.37920666e+00,1.69409347e+00,1.48814475e+06
1.81298203e+02,3.13717294e+00,4.36377525e-01,1.97408628e+00,3.08063550e+06
1.57774918e+02,3.13852787e+00,6.03931475e+00,1.32469654e+00,7.08729438e+05
1.62862305e+02,2.46896222e-03,2.10108089e+00,1.30889404e+00,7.88017375e+05
1.55526794e+02,5.51904610e-04,5.22442675e+00,1.22263098e+00,6.21587500e+05
1.43271683e+02,1.04598338e-02,4.03048229e+00,1.38592029e+00,8.86005250e+05
1.59891800e+02,3.13904595e+00,6.17943764e-01,1.24212193e+00,4.73483625e+05
1.99667328e+02,1.64142754e-02,2.34288692e+00,1.39097714e+00,9.73521188e+05
1.49878250e+02,9.89641622e-03,3.06265926e+00,1.64375710e+00,1.29553500e+06
1.63956741e+02,3.13688874e+00,2.08610630e+00,1.19333279e+00,4.28603656e+05
1.53479507e+02,1.96651090e-04,8.50100517e-01,1.29211426e+00,8.53467312e+05
1.56716522e+02,3.13834882e+00,4.70214701e+00,1.24191093e+00,8.75907312e+05
1.65328079e+02,3.12576056e+00,5.13352060e+00,1.30806470e+00,9.86237188e+05
1.49980743e+02,3.13762498e+00,6.03157997e-01,1.13213575e+00,2.91719750e+05
1.42704224e+02,3.12629247e+00,1.60751235e+00,1.23907483e+00,5.41177562e+05
1.58042297e+02,4.26719291e-03,2.77042294e+00,1.39390385e+00,8.58703312e+05
1.76935699e+02,3.13765812e+00,2.50388241e+00,1.43650639e+00,7.14339438e+05
1.41159531e+02,3.13661718e+00,5.33493519e-01,1.59388244e+00,1.01092119e+06
1.45358414e+02,3.13687539e+00,1.97781563e-01,1.97183883e+00,2.82556775e+06
1.64496307e+02,3.13857222e+00,1.35480404e+00,1.33837986e+00,2.44408800e+06
1.73223862e+02,3.13700318e+00,3.86089230e+00,1.44277096e+00,8.71045312e+05
1.44805923e+02,3.13912582e+00,5.59423304e+00,1.19330168e+00,7.85399375e+05
1.43795685e+02,3.13554430e+00,1.92702866e+00,1.54951608e+00,4.18056850e+06
1.41781845e+02,3.13066602e+00,4.75565529e+00,1.29849613e+00,1.38492088e+06
1.92042892e+02,3.14087582e+00,4.72503519e+00,1.65309048e+00,1.43354088e+06
1.46634674e+02,3.77162569e-03,3.48765087e+00,1.31141078e+00,8.08587312e+05
1.59748871e+02,3.14085913e+00,2.26404667e+00,1.26465118e+00,1.10292512e+06
1.53230392e+02,3.13498783e+00,1.78142834e+00,1.17008674e+00,4.48051625e+05
1.43171738e+02,9.89222713e-03,9.27208424e-01,1.20692766e+00,5.91667500e+05
1.41365982e+02,3.13663888e+00,2.95699978e+00,1.19304311e+00,4.83581594e+05
1.42617477e+02,3.13546205e+00,3.40096188e+00,1.73610139e+00,3.45351325e+06
1.52684647e+02,4.67494741e-04,2.43210125e+00,1.66874874e+00,5.15296800e+06
1.70592300e+02,3.88353365e-03,1.96184444e+00,1.20564103e+00,5.20233562e+05
1.44409821e+02,3.13260436e+00,3.66866541e+00,1.31980586e+00,1.11863312e+06
1.41311630e+02,3.13516212e+00,1.63009548e+00,1.20074356e+00,7.16209438e+05
1.51434677e+02,2.68998323e-03,4.85839319e+00,1.19745398e+00,4.76475625e+05
1.49704788e+02,2.63849297e-03,6.10174227e+00,1.38710427e+00,7.87269375e+05
1.42751236e+02,3.13249755e+00,1.60141516e+00,1.34162784e+00,1.35238288e+06
1.82747620e+02,3.84686165e-03,3.58441067e+00,1.52188623e+00,1.23008500e+06
1.69317535e+02,3.56074097e-03,3.13443279e+00,1.32351649e+00,1.83334650e+06
1.70553146e+02,6.52190670e-03,4.68061304e+00,1.31441844e+00,1.44663088e+06
1.47450104e+02,3.13505483e+00,1.33439159e+00,1.23817575e+00,5.97277500e+05
1.41536331e+02,3.13395047e+00,1.36563206e+00,1.21685481e+00,4.67499625e+05
1.50550629e+02,2.18677544e-03,3.72651958e+00,1.13578224e+00,2.01959828e+05
1.55462082e+02,1.03985064e-03,2.35190105e+00,1.34369612e+00,1.05542712e+06
1.41801300e+02,3.13503385e+00,2.71557522e+00,1.23121810e+00,4.41319625e+05
1.49244583e+02,5.57660311e-03,2.63935757e+00,1.08403313e+00,1.06589914e+05
1.54714447e+02,3.06764007e+00,3.24442196e+00,1.34386849e+00,9.67163188e+05
1.54045700e+02,3.13528538e+00,4.39815807e+00,1.53538573e+00,1.35874088e+06
1.42812500e+02,9.87136830e-03,4.71782064e+00,1.29420364e+00,8.34767312e+05
1.43486328e+02,4.65935003e-03,5.77360964e+00,1.60485661e+00,1.49674675e+06
1.77438675e+02,6.28538663e-03,3.96918297e-01,1.39235079e+00,1.06365512e+06
1.63992630e+02,3.13609910e+00,1.03709698e+00,1.57654488e+00,3.64013900e+06
1.70679092e+02,3.13751841e+00,5.91349268e+00,1.10733843e+00,2.24399812e+05
1.52152969e+02,4.75710724e-03,1.47569370e+00,1.26968598e+00,4.88443594e+05
1.83139557e+02,1.01153031e-02,3.92528820e+00,1.30287504e+00,7.95123375e+05
1.46397919e+02,3.13800097e+00,3.29523706e+00,1.50594950e+00,2.26269825e+06
1.45553436e+02,3.13317943e+00,1.78817654e+00,1.25958216e+00,4.47303625e+05
1.49625381e+02,2.69994163e-03,2.84456348e+00,1.26236200e+00,3.91577688e+05
1.42860641e+02,9.55419056e-03,5.02639818e+00,1.29055250e+00,7.46129375e+05
1.71583725e+02,1.15889998e-03,2.54175091e+00,1.47857130e+00,9.63049188e+05
1.53644684e+02,3.13872075e+00,6.27330065e+00,1.21115685e+00,3.58291719e+05
1.51799423e+02,9.32164374e-04,3.63751888e+00,1.19101441e+00,2.96955750e+05
1.45441788e+02,3.13064933e+00,5.00888968e+00,1.27008688e+00,1.20839300e+06
1.52567993e+02,3.13848233e+00,3.82319450e-01,1.27811885e+00,5.19111562e+05
1.90383545e+02,3.14022923e+00,1.33116722e-01,1.37149572e+00,1.20502700e+06
1.51802933e+02,3.13886905e+00,5.84180117e+00,1.26154006e+00,7.39771375e+05
1.47111313e+02,5.11407992e-03,2.71229839e+00,1.38506413e+00,1.11676312e+06
1.83665695e+02,8.33959639e-05,2.00123882e+00,1.21294689e+00,9.13307250e+05
1.49247879e+02,3.14083719e+00,6.18164873e+00,1.36124194e+00,1.76714850e+06
1.43578369e+02,3.13800812e+00,3.21789169e+00,1.29698861e+00,5.68853562e+05
1.56477432e+02,3.14129829e+00,2.94242001e+00,1.17961001e+00,3.22761750e+05
1.47357941e+02,4.09239670e-03,4.75090075e+00,1.30449080e+00,9.58935188e+05
1.49048782e+02,1.74374552e-03,1.82077885e+00,1.25930548e+00,3.88211688e+05
1.45131927e+02,3.14046645e+00,4.89595842e+00,1.41783440e+00,8.90493250e+05
1.40171310e+02,1.91784254e-03,2.65806484e+00,1.22892237e+00,1.28992500e+06
1.51614960e+02,3.13775659e+00,5.13982773e-02,1.15021467e+00,3.05183750e+05
1.50276611e+02,3.14106870e+00,3.12598515e+00,1.44788432e+00,1.87186850e+06
1.47624756e+02,4.84217843e-03,2.33342695e+00,1.35179484e+00,1.81240250e+06
1.44501007e+02,3.13425183e+00,2.50367260e+00,1.24574888e+00,6.39165500e+05
1.56337601e+02,1.52666669e-03,3.22933483e+00,1.21149695e+00,4.97419594e+05
1.48522705e+02,3.13969469e+00,1.68382168e+00,1.34272242e+00,2.18191425e+06
1.77648682e+02,2.50920351e-03,3.24310207e+00,1.31302524e+00,8.22051312e+05
1.50955521e+02,3.13826537e+00,5.94868326e+00,1.60910833e+00,3.85556275e+06
1.67259003e+02,3.13441443e+00,1.23496532e+00,1.26496053e+00,9.02087250e+05
1.60166702e+02,2.71555199e-03,1.39045620e+00,1.10967529e+00,2.50205797e+05
1.46461273e+02,1.11491885e-03,4.54772282e+00,1.16890061e+00,7.04241438e+05
1.79696777e+02,8.89302045e-03,9.20081139e-01,1.61612988e+00,2.61126575e+06
1.52726547e+02,3.13630152e+00,4.65898752e+00,1.25939727e+00,5.10883594e+05
1.78631851e+02,4.99698846e-03,5.86662722e+00,1.43078637e+00,7.21445438e+05
1.49179230e+02,6.82969298e-03,6.24113703e+00,1.45506108e+00,2.40407000e+06
1.46247177e+02,4.21183137e-03,5.94279718e+00,1.21899962e+00,6.97883438e+05
1.58668121e+02,3.13912821e+00,1.94249439e+00,1.06707370e+00,1.69047859e+05
1.40158752e+02,3.13706803e+00,5.83721399e+00,1.08429861e+00,9.79879219e+04
1.70752930e+02,3.13771367e+00,3.04763699e+00,1.28873396e+00,9.57813188e+05
1.64846024e+02,5.68208359e-02,5.15421534e+00,1.57613730e+00,1.06477712e+06
1.41936356e+02,3.13434315e+00,1.48991680e+00,1.27204323e+00,5.16493594e+05
1.71728119e+02,3.13910174e+00,5.22242975e+00,1.25318146e+00,5.20981562e+05
1.50184311e+02,1.44989754e-03,1.63828754e+00,1.41282237e+00,1.02251519e+06
1.40249939e+02,3.80659737e-02,3.75093961e+00,1.29413486e+00,6.24205500e+05
1.55688950e+02,1.59097661e-04,5.23344088e+00,1.17634869e+00,4.00927688e+05
1.45744904e+02,3.13952494e+00,3.29645061e+00,1.35821164e+00,1.29403900e+06
1.46863556e+02,2.98660039e-03,4.36524868e+00,1.33140182e+00,9.16299250e+05
1.68162766e+02,3.13590407e+00,3.32374477e+00,1.13011849e+00,4.20001656e+05
1.80069748e+02,6.59451960e-03,1.22159863e+00,1.29663551e+00,6.72825438e+05
1.61929001e+02,7.28765549e-03,1.49484921e+00,1.34986746e+00,8.82265250e+05
1.70892899e+02,3.13564157e+00,4.42475033e+00,1.24964345e+00,5.58007562e+05
2.00506836e+02,1.32493461e-02,2.43907833e+00,1.55903268e+00,1.75705062e+06
1.49117462e+02,6.43121079e-03,2.46905327e-01,1.10186243e+00,2.61051781e+05
1.51912720e+02,3.13491797e+00,1.13682747e-01,1.31696475e+00,9.68659188e+05
1.54512543e+02,4.19942848e-03,1.04016018e+00,1.34159040e+00,6.83297438e+05
1.50220230e+02,7.39443209e-03,5.71870804e-02,1.59678805e+00,2.04241238e+06
1.75917206e+02,3.13791966e+00,8.90849113e-01,1.38083601e+00,9.30885250e+05
1.55425034e+02,4.79523512e-03,1.04228687e+00,1.39025772e+00,1.16687900e+06
1.52994537e+02,8.51886719e-03,2.51247501e+00,1.22208762e+00,9.89229188e+05
1.63811554e+02,3.12528110e+00,4.47176266e+00,1.28787959e+00,4.71239625e+05
1.57387299e+02,2.37749005e-03,4.80342722e+00,1.43818808e+00,7.21445438e+05
1.42948761e+02,8.05496797e-03,5.65533829e+00,1.32149911e+00,1.08085912e+06
1.41466034e+02,1.11089898e-02,6.11146975e+00,1.46168816e+00,1.32994288e+06
1.46602844e+02,3.13181877e+00,4.24067497e+00,1.26346993e+00,8.12327312e+05
1.40729965e+02,6.32138224e-03,6.09628296e+00,1.25120473e+00,7.00875438e+05
1.42918182e+02,5.35376120e+00,1.17191982e+00,1.39680183e+00,1.58538475e+06
1.43203949e+02,2.72635161e-03,3.16585255e+00,1.47959745e+00,1.90178850e+06
1.74271103e+02,1.22645991e-02,4.51680279e+00,1.28392732e+00,8.25043312e+05
1.58489822e+02,4.00124397e-03,5.62637186e+00,1.46212721e+00,1.13621112e+06
1.41979309e+02,5.93303423e-03,5.52069807e+00,1.30850768e+00,1.23681700e+06
1.97085159e+02,3.14143729e+00,5.39297724e+00,1.60882771e+00,4.46705250e+06
1.68377563e+02,6.84295641e-03,4.51888084e-01,1.31344795e+00,1.73012262e+06
1.48456131e+02,2.36092303e-02,1.09282494e-01,1.54027581e+00,1.32769888e+06
1.54018280e+02,4.67482721e-03,5.73900270e+00,1.21402454e+00,3.41835719e+05
1.48383514e+02,3.13587546e+00,1.67174339e-01,1.31974733e+00,5.31827562e+05
1.46674545e+02,5.89837087e-03,3.21265030e+00,1.37815511e+00,1.08497312e+06
1.56566711e+02,3.29835271e-03,5.81936502e+00,1.24413133e+00,6.13359500e+05
1.43945541e+02,3.14029408e+00,6.20686769e+00,1.56501794e+00,1.69122662e+06
1.53136841e+02,3.77587369e-03,1.88684368e+00,1.60714841e+00,1.75779862e+06
1.54479263e+02,9.48965549e-03,1.18988037e-01,1.25345480e+00,6.73199438e+05
1.48122849e+02,1.59684964e-03,3.75442791e+00,1.22909880e+00,8.01481375e+05
1.46410217e+02,2.97142053e-03,3.07685757e+00,1.22674942e+00,1.10629112e+06
1.40158264e+02,2.01009549e-02,2.57299304e+00,1.39774847e+00,2.67260175e+06
1.77879166e+02,4.32731723e-03,2.36696911e+00,1.31792784e+00,7.43137375e+05
1.72865356e+02,2.15606689e-02,3.01311779e+00,1.59720099e+00,1.39053088e+06
1.47202164e+02,3.13888359e+00,3.97663593e+00,1.52935207e+00,5.70611350e+06
1.63113464e+02,3.14109540e+00,4.66295099e+00,1.28872514e+00,6.99005438e+05
1.40317062e+02,3.13795924e+00,3.65396976e+00,1.29450226e+00,7.19575438e+05
1.62856171e+02,3.13685846e+00,4.15680885e-01,1.27777755e+00,1.08572112e+06
1.58805145e+02,3.13408303e+00,6.03310061e+00,1.31554198e+00,8.42621312e+05
1.40972244e+02,2.05368875e-03,2.31346035e+00,1.24758720e+00,3.99057688e+05
1.63480286e+02,3.14053512e+00,4.04606533e+00,1.22005653e+00,4.08033656e+05
1.48852524e+02,3.13681936e+00,4.85940218e+00,1.12802529e+00,2.89849750e+05
1.44820343e+02,3.13657022e+00,2.43380451e+00,1.13760960e+00,3.94195688e+05
1.47742859e+02,3.14093161e+00,5.37930155e+00,1.45372224e+00,1.69384462e+06
1.41457642e+02,2.49981298e-03,2.96411037e-01,1.19387269e+00,3.73625688e+05
1.41705276e+02,3.13474202e+00,4.75330305e+00,1.18190324e+00,6.93395438e+05
1.40475235e+02,1.05809141e-02,5.07179976e+00,1.21226740e+00,6.66467438e+05
1.78962234e+02,2.01941060e-04,1.58204556e+00,1.53909445e+00,1.43204488e+06
1.43641022e+02,3.13529086e+00,4.97134638e+00,1.35332823e+00,7.86521375e+05
1.44722580e+02,7.22570624e-03,3.23480415e+00,1.05855227e+00,6.99379453e+04
1.46740646e+02,8.80348217e-03,2.56979084e+00,1.17675328e+00,3.00321750e+05
1.42820236e+02,3.12736726e+00,1.36944437e+00,1.50676370e+00,1.15491100e+06
1.40052582e+02,3.13559628e+00,4.77467012e+00,1.34208393e+00,1.15042300e+06
1.48379425e+02,1.54272711e-03,5.89402056e+00,1.54087842e+00,1.30338888e+06
1.61319046e+02,7.79174641e-03,4.27421474e+00,1.39070761e+00,1.16313900e+06
1.42580643e+02,5.50308730e-03,2.75036526e+00,1.28080404e+00,1.03784912e+06
1.50172287e+02,6.01954991e-03,2.64408970e+00,1.33191311e+00,1.03448312e+06
1.47472870e+02,2.23817700e-03,4.05134869e+00,1.33564317e+00,6.02139500e+05
1.41336212e+02,3.13961792e+00,2.76532650e+00,1.66617966e+00,1.28281900e+06
1.48499939e+02,3.13523436e+00,5.81619883e+00,1.21332526e+00,6.65719438e+05
1.46695557e+02,4.53107990e-03,1.21389484e+00,1.19772983e+00,7.24063438e+05
1.43874420e+02,1.72943424e-03,3.10701275e+00,1.78363311e+00,3.14645950e+06
1.77280518e+02,3.13821578e+00,2.52432156e+00,1.28757679e+00,4.45807625e+05
1.55766098e+02,3.13598013e+00,6.19508982e+00,1.43614483e+00,1.01540919e+06
1.47747040e+02,3.13703370e+00,2.15882015e+00,1.12450969e+00,1.35761891e+05
1.71189606e+02,3.12239838e+00,1.78834820e+00,1.25837493e+00,6.96013438e+05
1.40983353e+02,3.13505387e+00,4.01607800e+00,1.49475384e+00,8.32149312e+05
1.45632751e+02,1.66847813e-03,1.76634789e-01,1.29374123e+00,7.57723375e+05
1.44656036e+02,3.13947201e+00,5.00634623e+00,1.12532830e+00,1.72787859e+05
1.45249954e+02,5.72995935e-03,1.83901024e+00,1.42012060e+00,9.61179188e+05
1.66530457e+02,2.87540723e-03,3.41057110e+00,1.39380443e+00,1.19305900e+06
1.49616745e+02,3.13898635e+00,5.21598101e+00,1.29709005e+00,7.61463375e+05
1.42357452e+02,3.13363433e+00,7.33444214e-01,1.62607312e+00,1.48702275e+06
1.58371475e+02,2.85548484e-03,3.56843472e+00,1.54460216e+00,9.41357250e+05
1.53581879e+02,3.00118281e-03,2.26008511e+00,1.32042956e+00,1.32882088e+06
1.40926468e+02,1.10647669e-02,6.10389090e+00,1.55439866e+00,1.43728088e+06
1.45619858e+02,1.45125866e-03,5.18277979e+00,1.28148139e+00,5.13875594e+05
1.47518921e+02,3.13568330e+00,7.62850761e-01,1.31636631e+00,9.36869250e+05
1.58897110e+02,5.54463314e-03,3.88634014e+00,1.24074805e+00,7.53235375e+05
1.59354034e+02,1.75615912e-03,5.28560305e+00,1.33024144e+00,4.80589594e+05
1.62854889e+02,6.94108335e-03,7.93601036e-01,1.24074423e+00,6.93769438e+05
1.57705673e+02,1.50203344e-03,4.54726219e-01,1.30658579e+00,1.10703912e+06
1.69012344e+02,9.17993020e-03,5.73844576e+00,1.52078640e+00,2.46615400e+06
1.79285843e+02,4.15103510e-03,6.00150347e+00,1.23842192e+00,5.59503562e+05
1.55411530e+02,4.88006650e-03,4.31739521e+00,1.18648505e+00,4.02797656e+05
1.44971802e+02,2.00020452e-03,8.76950264e-01,1.18022287e+00,3.33981719e+05
1.64677185e+02,3.13634491e+00,4.43882942e-01,1.27314472e+00,1.33704888e+06
1.40516937e+02,3.14150739e+00,5.72281122e+00,1.31462526e+00,8.90119250e+05
1.55695053e+02,3.13862777e+00,5.67340326e+00,1.25216758e+00,4.98915594e+05
1.46942108e+02,3.13781309e+00,1.33180046e+00,1.26521003e+00,8.91989250e+05
1.42317963e+02,3.14113975e+00,9.73303795e-01,1.20088720e+00,7.00127438e+05
1.47032867e+02,3.13279510e+00,4.35748005e+00,1.44196236e+00,8.97599250e+05
1.64062698e+02,3.49997799e-03,9.42095757e-01,1.27307713e+00,9.87733188e+05
1.54742554e+02,3.13819671e+00,4.19430065e+00,1.32365692e+00,9.94839188e+05
1.44555206e+02,3.39981448e-03,5.42385244e+00,1.32961464e+00,6.61231438e+05
1.42768829e+02,4.06875787e-03,2.59609127e+00,1.22695720e+00,3.80731688e+05
1.85843140e+02,3.13922453e+00,6.22248650e-01,1.14483452e+00,3.54551719e+05
1.42989243e+02,3.13503480e+00,5.68895340e-02,1.19930482e+00,6.48515500e+05
1.53900253e+02,3.13596773e+00,5.48119593e+00,1.18290639e+00,8.47857312e+05
1.47687973e+02,3.14117455e+00,2.87153172e+00,1.52815354e+00,1.12424312e+06
1.53057114e+02,2.83472845e-03,4.27253819e+00,1.37898672e+00,8.24669312e+05
1.41293533e+02,3.13379264e+00,3.82231045e+00,1.37138569e+00,7.70065375e+05
1.40462875e+02,3.13588238e+00,4.17474270e+00,1.41278398e+00,8.91615250e+05
1.56636536e+02,4.34033980e-04,1.82431698e+00,1.17506337e+00,5.03403594e+05
1.53772583e+02,3.13596654e+00,3.61141491e+00,1.24353456e+00,5.03777594e+05
1.64859909e+02,3.13948679e+00,1.03345776e+00,1.43819523e+00,2.35657200e+06
1.67527985e+02,3.13938093e+00,3.86466885e+00,1.23182309e+00,7.89513375e+05
1.55631668e+02,3.13871360e+00,5.37182474e+00,1.12757599e+00,3.39591719e+05
1.44534363e+02,1.15048205e-02,8.25682640e-01,1.54038227e+00,1.97434438e+06
1.46619797e+02,2.18386273e-03,3.61601353e+00,1.51159513e+00,2.07719425e+06
1.61042160e+02,3.13851309e+00,8.20002556e-01,1.38580370e+00,1.40436888e+06
1.59022659e+02,6.00416213e-03,4.85387659e+00,1.33370519e+00,9.97083188e+05
1.44160645e+02,3.13583207e+00,2.61562824e+00,1.25409055e+00,7.25559438e+05
1.48040863e+02,2.22866470e-03,2.29275799e+00,1.36905539e+00,2.08841425e+06
1.46058105e+02,3.13212562e+00,1.38522148e+00,1.68088961e+00,2.06634838e+06
1.51337677e+02,8.15362949e-03,3.80221367e-01,1.22361267e+00,3.91951688e+05
1.75705811e+02,2.74702278e-03,5.43649912e+00,1.33886969e+00,6.18969500e+05
1.57474457e+02,3.14013028e+00,4.86211777e-02,1.23759067e+00,6.84419438e+05
1.52390350e+02,3.14045119e+00,5.41030931e+00,1.26577652e+00,1.33630088e+06
1.45030212e+02,3.13094759e+00,4.40945911e+00,1.63353932e+00,2.54095400e+06
1.51020645e+02,7.84746557e-03,2.64544201e+00,1.69614577e+00,5.84972900e+06
1.47067917e+02,6.67120283e-03,3.41748714e+00,1.25999725e+00,6.85167438e+05
1.86783066e+02,3.06832790e+00,1.67352200e+00,1.15865171e+00,9.83619188e+05
1.42979950e+02,4.09646332e-03,1.90797329e+00,1.63194287e+00,1.85354250e+06
1.68601288e+02,7.64924195e-03,4.58766413e+00,1.33375180e+00,1.95302638e+06
1.78484985e+02,1.82920974e-03,2.77336788e+00,1.45580029e+00,8.08587312e+05
1.42073608e+02,9.30460170e-03,3.89498681e-01,1.39397895e+00,7.82033375e+05
1.62315369e+02,3.06608574e-03,4.77776527e-01,1.40215862e+00,1.17884700e+06
1.41054016e+02,3.13850951e+00,3.62944640e-02,1.19869459e+00,5.98025500e+05
1.49543015e+02,3.30100115e-03,3.53409863e+00,1.28915882e+00,6.90029438e+05
1.42456528e+02,3.13677430e+00,3.04240227e-01,1.33402777e+00,9.36121250e+05
1.47700867e+02,3.13738990e+00,3.11666775e+00,1.27326572e+00,5.53519562e+05
1.92912277e+02,3.13654733e+00,1.65290356e+00,1.71256077e+00,1.46458275e+06
1.42903992e+02,6.77274633e-03,2.66346645e+00,1.32542706e+00,1.04645112e+06
1.47617188e+02,3.13333106e+00,9.95691299e-01,1.27705276e+00,1.68150262e+06
1.41727463e+02,3.12807989e+00,3.00996661e+00,1.75940228e+00,2.52300200e+06
1.43624146e+02,2.49861460e-03,7.03944206e-01,1.40278852e+00,8.53093312e+05
1.69242111e+02,3.28410068e-03,2.92790508e+00,1.28160572e+00,5.55763562e+05
1.48110031e+02,5.58024365e-03,4.77480888e-01,1.88742971e+00,2.20772025e+06
1.72713608e+02,3.13504314e+00,2.11772823e+00,1.33026326e+00,7.15461438e+05
2.13057159e+02,3.13582492e+00,4.55409145e+00,1.60421455e+00,4.66041000e+06
1.91845459e+02,1.72004080e-03,2.87051201e-01,1.43711245e+00,1.47991675e+06
1.42284088e+02,3.13090563e+00,2.76098633e+00,1.26463723e+00,1.98818238e+06
1.56803406e+02,3.13547182e+00,2.64160633e+00,1.28107500e+00,1.77649850e+06
1.48304779e+02,3.13276529e+00,3.94914532e+00,1.18411791e+00,2.18415828e+05
1.40993973e+02,3.12902784e+00,5.99467325e+00,1.17239678e+00,7.93627375e+05
1.46271225e+02,6.02023397e-03,4.30479336e+00,1.28521979e+00,4.23741656e+05
1.43169174e+02,3.13850093e+00,1.40997696e+00,1.30503905e+00,6.33929500e+05
1.42375427e+02,1.29575785e-02,4.63632917e+00,1.36358941e+00,1.70169862e+06
1.52054550e+02,1.22479699e-03,5.03051043e+00,1.22017145e+00,6.27571500e+05
1.44812546e+02,3.13622642e+00,1.90909672e+00,1.32737720e+00,1.00044919e+06
1.53902008e+02,3.13751674e+00,2.84754753e-01,1.53522551e+00,1.61044262e+06
1.62925705e+02,3.12775397e+00,4.08504772e+00,1.44416893e+00,9.25275250e+05
1.46484497e+02,1.02309911e-02,4.13685799e-01,1.22595513e+00,4.88069594e+05
1.73228470e+02,3.14129853e+00,3.95106030e+00,1.28781402e+00,7.34161375e+05
1.50505295e+02,5.05099259e-03,1.80251217e+00,1.26125002e+00,8.54963312e+05
1.49723648e+02,3.13568616e+00,2.58741379e-02,1.55082965e+00,1.71965062e+06
1.69499115e+02,3.09851813e+00,3.32129765e+00,1.84223628e+00,6.41783500e+06
1.70068420e+02,3.13787222e+00,1.20447445e+00,1.26332307e+00,1.83072850e+06
1.48180695e+02,3.13812470e+00,4.34209347e+00,1.56340933e+00,2.05288438e+06
1.40406754e+02,3.04550266e+00,2.48939749e-02,2.11993170e+00,9.49959200e+06
1.45154556e+02,8.73688702e-03,3.63847637e+00,1.35510075e+00,5.79699500e+05
1.52847092e+02,3.13937092e+00,3.80686474e+00,1.18272555e+00,1.90365844e+05
1.45761185e+02,4.26026527e-03,4.96388674e+00,1.16483653e+00,3.45575719e+05
1.76933563e+02,3.13717151e+00,1.58457470e+00,1.77549827e+00,4.07921475e+06
1.62541077e+02,2.12098355e-03,3.04514217e+00,1.38148153e+00,2.27541425e+06
1.75248596e+02,2.45883828e-03,2.47742367e+00,1.32507062e+00,7.70439375e+05
1.42481049e+02,3.13664436e+00,5.77509356e+00,1.16089141e+00,3.49689719e+05
1.53524002e+02,7.34210806e-03,5.11402369e+00,1.42374253e+00,1.21774300e+06
1.57131195e+02,3.14146209e+00,3.60779858e+00,1.29573333e+00,8.35141312e+05
1.50493790e+02,3.13794541e+00,1.46490574e+00,1.43391049e+00,7.61463375e+05
1.66761887e+02,3.14001894e+00,3.33662987e-01,1.19951141e+00,1.18670100e+06
1.46521088e+02,4.85501066e-03,1.96601486e+00,1.32294369e+00,1.05206112e+06
1.52309433e+02,5.96451398e-04,1.27221012e+00,1.31864178e+00,1.44251688e+06
1.42179398e+02,3.13447976e+00,1.89083338e+00,1.22496629e+00,5.18363562e+05
1.43659027e+02,3.13457775e+00,6.94273114e-01,1.12134135e+00,2.14675828e+05
1.60408722e+02,2.06296984e-03,5.03563356e+00,1.16461873e+00,5.10883594e+05
1.40630692e+02,3.13595152e+00,2.31324291e+00,1.29849017e+00,1.42755688e+06
1.40469925e+02,5.46513259e-01,1.31884480e+00,1.71319032e+00,6.77350850e+06
1.78833847e+02,3.14096713e+00,4.42813396e+00,1.12092042e+00,3.13037750e+05
1.45464249e+02,3.00639402e-03,5.79271507e+00,1.23859811e+00,5.19485562e+05
1.71930801e+02,3.13317585e+00,5.46868372e+00,1.22433329e+00,1.06589912e+06
1.40981094e+02,3.59719666e-03,3.71724224e+00,1.50392234e+00,1.32358488e+06
1.41089218e+02,3.13313532e+00,2.92475748e+00,1.18857265e+00,3.52681719e+05
1.76044144e+02,3.12239242e+00,3.07216930e+00,1.28402209e+00,7.96993375e+05
1.51291275e+02,3.13776112e+00,5.76749659e+00,1.41731155e+00,8.18311312e+05
1.64076309e+02,3.51145631e-03,6.23297691e-01,1.49757075e+00,1.56855475e+06
1.40230515e+02,1.28886877e-02,9.09349144e-01,1.34735143e+00,1.09207912e+06
1.66466721e+02,4.02903371e-03,5.01521111e-01,1.47447741e+00,9.58935188e+05
1.41754501e+02,3.12926030e+00,5.68446589e+00,1.15897644e+00,3.20517750e+05
1.49728012e+02,9.18842736e-04,1.45511150e+00,1.19684017e+00,4.58523625e+05
1.61959305e+02,2.81018065e-03,3.25341511e+00,1.22972929e+00,6.58239438e+05
