# Run exit points.  Columns are r (AU), th (rad), ph (rad), ek (GeV), s (s).  Made with Strauss code. 
1.40122986e+02,1.01017988e+00,3.74190521e+00,3.03469777e-01,3.14750660e+07
1.40161362e+02,7.27655768e-01,2.42945504e+00,7.98204765e-02,1.36801610e+07
1.40243454e+02,3.12838817e+00,3.58406496e+00,7.21216917e-01,2.11235020e+07
1.41616821e+02,3.13840032e+00,4.22250748e+00,3.12249243e-01,1.76800880e+07
1.46927139e+02,3.13845205e+00,4.66189384e+00,4.48019475e-01,1.90298520e+07
1.47317093e+02,3.13658905e+00,4.33246136e+00,7.84291625e-01,2.25910780e+07
1.40067291e+02,6.19250489e-03,2.15442944e+00,7.52400994e-01,1.99394200e+07
1.40870575e+02,2.10445863e-03,2.89911747e+00,6.94538951e-01,1.44090860e+07
1.40708481e+02,3.13295150e+00,4.38537693e+00,4.46197063e-01,1.55168730e+07
1.40337677e+02,9.35918652e-03,2.36302233e+00,6.82091951e-01,2.74403580e+07
1.40077637e+02,3.13552594e+00,6.11189938e+00,4.29385394e-01,1.81891020e+07
1.40756149e+02,1.17172757e-02,1.09874487e+00,6.83389008e-01,3.26262380e+07
1.49815399e+02,3.14046216e+00,1.00226688e+00,6.16539180e-01,7.34221280e+07
1.40184814e+02,9.90638494e-01,5.84855509e+00,1.47282347e-01,4.65607200e+07
1.40097702e+02,4.71588643e-03,1.52165508e+00,1.06221712e+00,2.43283060e+07
1.41247787e+02,3.12958002e+00,5.03567553e+00,5.04045904e-01,1.27683500e+07
1.40141464e+02,3.01588702e+00,6.18437147e+00,6.09713346e-02,8.78450500e+06
1.47848572e+02,3.34723946e-03,1.86826229e+00,5.68154216e-01,3.95265320e+07
1.46792969e+02,3.69328214e-03,1.73373699e+00,4.29054350e-01,4.57431560e+07
1.46592896e+02,3.13802981e+00,4.48921680e+00,4.04015988e-01,2.22114680e+07
1.46176926e+02,6.47682976e-03,2.50792718e+00,3.43789577e-01,1.56365530e+07
1.40370865e+02,3.13105059e+00,5.01681232e+00,2.36697182e-01,1.85219600e+07
1.40800919e+02,5.75917363e-02,6.08157158e+00,2.16889367e-01,4.62080360e+07
1.40072525e+02,3.15244555e-01,8.87835741e-01,1.20525748e-01,3.14185920e+07
1.40399384e+02,3.13261509e+00,2.78557420e+00,4.57773954e-01,1.29228110e+07
1.42944153e+02,3.13669229e+00,3.64527798e+00,4.65460956e-01,5.24336360e+07
1.40444595e+02,4.80430633e-01,3.11276412e+00,7.03013480e-01,2.67032040e+07
1.40073959e+02,1.20528793e+00,6.16983938e+00,4.89764437e-02,7.84576550e+06
1.43247345e+02,1.47434957e-02,1.15679395e+00,4.79305118e-01,2.32111700e+07
1.44174606e+02,3.13809419e+00,6.12646246e+00,5.33516049e-01,3.60090640e+07
1.40164032e+02,1.89920616e+00,5.37530708e+00,6.95581883e-02,2.30088360e+07
1.44164032e+02,3.13542843e+00,5.16119289e+00,7.89352238e-01,3.04173960e+07
1.41863617e+02,3.13412070e+00,2.08834219e+00,6.13243699e-01,4.24919760e+07
1.40298935e+02,3.57201278e-01,1.89535666e+00,4.85519469e-01,2.25892080e+07
1.40501038e+02,3.13440704e+00,3.44428802e+00,2.75087893e-01,3.81722800e+07
1.42802734e+02,1.89001032e-03,1.81561279e+00,2.21355587e-01,2.56126220e+07
1.40858139e+02,3.13539195e+00,4.53952265e+00,4.24817026e-01,4.53081920e+07
1.45044235e+02,3.13623619e+00,2.36229229e+00,4.51216072e-01,2.92018960e+07
1.43218323e+02,3.13865066e+00,3.53779316e+00,5.04984975e-01,1.69167540e+07
1.52183594e+02,3.13825727e+00,5.16515350e+00,4.85324353e-01,5.20873120e+07
1.40483139e+02,1.76405348e-02,2.28081608e+00,3.14877927e-01,5.81816360e+07
1.42489578e+02,3.13184071e+00,4.53559113e+00,5.24948776e-01,5.12828400e+07
1.40558746e+02,3.12256336e+00,1.71654940e+00,6.05162084e-01,1.62798330e+07
1.45896545e+02,6.77159103e-03,2.60744691e+00,6.90803707e-01,4.37789080e+07
1.40043533e+02,1.20015834e-02,2.99347609e-01,2.16021061e-01,1.66254080e+07
1.44613159e+02,6.56864792e-03,3.80470562e+00,4.02657628e-01,3.71744480e+07
1.42294617e+02,6.38417434e-03,1.33779764e+00,6.31443322e-01,3.90519280e+07
1.40082260e+02,1.63205136e-02,5.73551893e+00,3.59468728e-01,2.80189360e+07
1.40266769e+02,1.11156499e+00,2.69364905e+00,5.26361108e-01,4.27238560e+07
1.54159302e+02,5.05457772e-03,9.54211235e-01,1.05043721e+00,5.03100640e+07
1.40015869e+02,5.02569899e-02,8.42706382e-01,6.52777195e-01,4.67727760e+07
1.40762527e+02,5.98590001e-02,2.06866455e+00,3.01706493e-01,1.78887800e+07
1.40113876e+02,5.60164213e-01,5.00499439e+00,1.05937518e-01,2.51836440e+07
1.43229706e+02,6.59340946e-03,9.05333519e-01,3.96103084e-01,1.65895040e+07
1.43388229e+02,3.13947487e+00,8.80675316e-02,4.92041975e-01,4.86468880e+07
1.55724823e+02,3.13908100e+00,3.76653194e+00,1.04506922e+00,6.40440800e+07
1.62985748e+02,4.35618451e-03,6.05185938e+00,8.55576158e-01,3.01567180e+07
1.40007111e+02,8.56686354e-01,1.99347365e+00,2.60574013e-01,2.06096280e+07
1.58371475e+02,3.13810444e+00,5.57339525e+00,6.98342979e-01,2.02281480e+07
1.40067520e+02,1.34366894e+00,2.31107545e+00,9.94226187e-02,2.59697900e+07
1.40052505e+02,6.63941819e-03,7.40067005e-01,9.87738729e-01,2.68860900e+07
1.44944077e+02,3.13351178e+00,5.57270956e+00,3.45485896e-01,2.38424800e+07
1.50001373e+02,4.57905931e-03,1.54796696e+00,5.62455058e-01,1.66755240e+07
1.45542282e+02,5.54494141e-03,4.40522957e+00,5.44570982e-01,4.93111120e+07
1.42474625e+02,3.13228750e+00,5.02180576e-01,5.84253311e-01,3.20427980e+07
1.43264145e+02,2.32215039e-03,1.89641476e+00,8.50707591e-01,4.04454480e+07
1.43137405e+02,3.27740517e-03,6.09065580e+00,4.24199313e-01,4.31105720e+07
1.40131165e+02,3.29470277e-01,3.50376034e+00,2.35535011e-01,4.10487120e+07
1.63059433e+02,3.13437724e+00,6.04009676e+00,1.11209261e+00,3.01578400e+07
1.41034714e+02,3.13563967e+00,2.54631352e+00,4.32389617e-01,2.56159880e+07
1.40082199e+02,2.83959770e+00,9.39812243e-01,1.25745416e-01,2.98485420e+07
1.40492310e+02,1.08551584e-01,1.16129434e+00,1.43060118e-01,2.55554000e+07
1.40029465e+02,1.02495754e+00,6.29311085e-01,1.14751160e-01,1.86932520e+07
1.42697617e+02,6.10428804e-04,4.45611954e+00,5.40297389e-01,1.74238980e+07
1.49260300e+02,3.13388014e+00,6.27829409e+00,8.70368719e-01,2.14163440e+07
1.40284515e+02,3.00766706e+00,4.68570375e+00,1.98353037e-01,3.32007000e+07
1.40195755e+02,1.21115768e+00,1.87458545e-01,1.27191499e-01,2.69066600e+07
1.42163696e+02,8.97855218e-03,5.44672298e+00,3.07462484e-01,2.26670000e+07
1.40163269e+02,1.50891292e+00,5.54943085e+00,1.32170588e-01,3.07917680e+07
1.40861618e+02,3.13602185e+00,2.00516605e+00,7.91801810e-01,1.89879640e+07
1.49158768e+02,5.90388291e-03,5.87110186e+00,7.30786860e-01,4.47329800e+07
1.43628983e+02,2.98924930e-03,5.50175905e+00,2.97302216e-01,2.75491920e+07
1.60321823e+02,3.83838220e-03,3.31506634e+00,8.73505235e-01,4.44352760e+07
1.40429855e+02,3.13020205e+00,5.02616262e+00,2.69505292e-01,3.03885980e+07
1.52319656e+02,4.73521557e-03,3.92403698e+00,7.37804949e-01,1.78210860e+07
1.42277039e+02,9.44656692e-03,4.34596443e+00,5.55813611e-01,1.74358660e+07
1.41550125e+02,7.74308341e-03,2.25282955e+00,8.09434593e-01,1.97198820e+07
1.40039001e+02,1.72041535e+00,3.14031863e+00,1.61862537e-01,2.83315980e+07
1.40814102e+02,9.98688955e-03,4.48096752e+00,7.60170460e-01,3.80795280e+07
1.40147247e+02,2.04459143e+00,1.40540779e+00,4.68144089e-01,3.89378560e+07
1.40005096e+02,1.37333298e+00,1.91391915e-01,8.75429809e-02,2.45523320e+07
1.45422928e+02,3.13940334e+00,4.65105057e+00,3.43767375e-01,1.74085640e+07
1.41661011e+02,3.13408971e+00,2.21343136e+00,4.18152481e-01,2.44513520e+07
1.40050720e+02,3.12884235e+00,5.11009789e+00,5.62653124e-01,3.30944840e+07
1.42990189e+02,8.17016698e-03,5.32762623e+00,3.66208047e-01,5.28128720e+07
1.69990616e+02,3.13994217e+00,2.23268795e+00,1.07306623e+00,5.18718880e+07
1.42450272e+02,6.70304429e-03,4.84054756e+00,8.77662361e-01,2.22383960e+07
1.47928375e+02,3.14024234e+00,3.10048199e+00,6.44903362e-01,1.94595780e+07
1.43584213e+02,8.91054049e-03,1.28058004e+00,2.78482139e-01,2.40915640e+07
1.54268066e+02,3.14094996e+00,1.93216610e+00,9.04533684e-01,4.33966800e+07
1.40821823e+02,6.67517725e-03,2.73657608e+00,7.16201663e-01,7.67305280e+07
1.41125992e+02,7.57137872e-03,3.05134416e+00,4.62170243e-01,2.48388160e+07
1.40700073e+02,1.69114340e-02,1.25495642e-01,6.95998132e-01,5.13913000e+07
1.40183807e+02,1.88968275e-02,5.55621433e+00,3.13853592e-01,2.11698780e+07
1.40019470e+02,7.53953874e-01,3.00123143e+00,9.66495126e-02,2.36405200e+07
1.40536545e+02,8.65531433e-03,3.12414646e-01,1.16640842e+00,4.45422400e+07
1.41964996e+02,3.13633013e+00,2.17171907e+00,3.17551076e-01,5.68962000e+07
1.40869995e+02,3.13053823e+00,6.19536304e+00,8.18310738e-01,1.63090050e+07
1.40391815e+02,3.13343501e+00,1.30656767e+00,3.50071788e-01,2.61710020e+07
1.40300278e+02,3.01518989e+00,1.83337808e+00,3.36598843e-01,5.25435920e+07
1.40447250e+02,9.80876479e-03,1.01595092e+00,4.59483624e-01,2.11328520e+07
1.42294983e+02,3.13613129e+00,3.99515772e+00,3.32836807e-01,1.82553000e+07
1.42791809e+02,3.14036679e+00,4.86957932e+00,7.88410187e-01,2.42153580e+07
1.41496674e+02,3.13510895e+00,2.61799836e+00,6.31941020e-01,5.72387840e+07
1.40013336e+02,2.47577101e-01,2.13357115e+00,2.33233914e-01,2.35586140e+07
1.40189026e+02,3.39982621e-02,2.92622185e+00,3.28721255e-01,2.13321940e+07
1.51874786e+02,4.06047218e-02,1.17475033e+00,9.28506136e-01,4.18584200e+07
1.50146301e+02,3.13760972e+00,3.02140999e+00,7.39873111e-01,5.57128640e+07
1.44740326e+02,3.13753057e+00,5.49801350e+00,6.11978412e-01,6.32396080e+07
1.63682800e+02,3.13849616e+00,4.23717499e-03,7.97108054e-01,2.19578960e+07
1.50537506e+02,1.30169012e-03,6.13138342e+00,4.79543507e-01,2.78947680e+07
1.40103195e+02,3.13711882e+00,1.01692212e+00,6.24674201e-01,1.64675810e+07
1.45349106e+02,8.37545563e-03,3.35332608e+00,8.07691634e-01,1.81621740e+07
1.42925339e+02,3.13625693e+00,6.28172874e-01,7.37081945e-01,2.28865380e+07
1.40032425e+02,2.18658590e+00,7.06536889e-01,1.92838952e-01,3.03332460e+07
1.44127853e+02,3.13422942e+00,1.03997040e+00,3.78893852e-01,1.77126260e+07
1.52552673e+02,7.21532211e-04,5.29789019e+00,5.25112391e-01,3.07502540e+07
1.40147446e+02,3.13294196e+00,3.15554142e+00,4.99878436e-01,2.29800380e+07
1.40246323e+02,1.78642607e+00,6.01923084e+00,1.25378996e-01,1.50015020e+07
1.40672958e+02,3.12824869e+00,6.00454330e+00,5.97506106e-01,2.44745400e+07
1.41514771e+02,8.12542252e-03,4.98208332e+00,1.11730981e+00,4.65696960e+07
1.40480133e+02,3.13502216e+00,5.06234932e+00,3.40182096e-01,4.25869720e+07
1.41929321e+02,1.24791544e-03,3.93149471e+00,6.33831441e-01,4.41611360e+07
1.40531555e+02,8.67131591e-01,3.58301806e+00,2.67567247e-01,3.18094220e+07
1.40064636e+02,1.72732031e+00,2.50767875e+00,3.58874917e-01,2.04057980e+07
1.49567612e+02,3.13705659e+00,2.37335873e+00,9.79740858e-01,1.68834680e+07
1.40745483e+02,3.13426518e+00,4.96437311e+00,4.35735464e-01,4.29905160e+07
1.47573273e+02,3.03357071e-03,5.92434311e+00,5.44148564e-01,3.68206440e+07
1.40156967e+02,9.41324921e-04,5.67366505e+00,5.34086347e-01,5.15341640e+07
1.42248398e+02,3.13829112e+00,6.07369375e+00,5.33931315e-01,3.69392000e+07
1.45168991e+02,3.13705802e+00,2.50454044e+00,5.39937139e-01,2.65397660e+07
1.40179047e+02,2.35148191e+00,4.18201828e+00,1.83685750e-01,2.31509560e+07
1.42480530e+02,3.12468696e+00,5.45926332e+00,7.31894851e-01,3.64589880e+07
1.44732559e+02,1.90695468e-03,7.30112076e-01,8.16126943e-01,2.52457280e+07
1.44652649e+02,2.38950388e-03,4.51924324e-01,3.74414206e-01,1.78962600e+07
1.40557465e+02,3.13707471e+00,3.36569333e+00,2.37016767e-01,2.09911060e+07
1.40078186e+02,3.12153721e+00,2.47933769e+00,4.33566272e-01,1.49655980e+07
1.62266815e+02,3.13984847e+00,5.88617754e+00,7.72984803e-01,2.26475520e+07
1.40829437e+02,3.13569593e+00,7.33392358e-01,3.23418587e-01,1.27646100e+07
1.40798019e+02,1.19182989e-02,2.90842342e+00,3.65848005e-01,4.63725960e+07
1.45998047e+02,3.13666725e+00,6.99205875e-01,4.49713349e-01,2.91218600e+07
1.44701538e+02,3.13692141e+00,2.00607824e+00,6.63478196e-01,1.92550000e+07
1.52076080e+02,5.25382767e-03,1.43624401e+00,5.21579683e-01,2.30922380e+07
1.40022842e+02,3.11694860e+00,6.79451644e-01,4.03141350e-01,4.81229160e+07
1.43956482e+02,3.13498831e+00,1.63084412e+00,5.14052570e-01,2.41977800e+07
1.47012482e+02,2.15833075e-03,5.34145212e+00,7.95115113e-01,4.31300200e+07
1.42964645e+02,1.66548360e-02,4.36614799e+00,8.39557528e-01,3.81696600e+07
1.40186172e+02,2.98521566e+00,3.90489006e+00,9.97461006e-02,2.90844600e+07
1.40302139e+02,2.80520964e+00,2.11810708e+00,3.14946413e-01,2.15547240e+07
1.40004776e+02,8.92112315e-01,4.41003895e+00,1.18361831e-01,3.02745280e+07
1.40147705e+02,2.72181439e+00,5.65373325e+00,9.37181935e-02,2.19481720e+07
1.40996262e+02,8.88677593e-03,5.66305780e+00,6.85112953e-01,3.58665720e+07
1.40125732e+02,1.56082034e+00,3.56671423e-01,1.09303012e-01,3.72372800e+07
1.48433243e+02,1.03033253e-03,1.61081791e+00,4.79502648e-01,2.33592720e+07
1.40781906e+02,3.13784075e+00,2.55143738e+00,4.88069296e-01,5.33319840e+07
1.40065140e+02,1.98894334e+00,3.48266530e+00,3.70256603e-01,3.79733120e+07
1.46697525e+02,2.63849995e-03,6.45167351e-01,7.43667901e-01,3.67989520e+07
1.73449432e+02,3.13642979e+00,6.28195763e-01,1.14196575e+00,2.94954860e+07
1.54196274e+02,4.61026980e-03,4.70250750e+00,8.23251963e-01,2.12342060e+07
1.40915054e+02,6.19961182e-03,1.63474989e+00,3.72114301e-01,1.66841260e+07
1.53735809e+02,6.65238418e-04,4.60740089e-01,8.09202373e-01,2.19388220e+07
1.48462585e+02,3.13389730e+00,4.47077656e+00,9.29878891e-01,4.19691240e+07
1.41456329e+02,3.13633060e+00,3.31692934e+00,7.46774971e-01,3.50778040e+07
1.41205063e+02,7.51414197e-03,5.29262602e-01,2.73031175e-01,2.68240060e+07
1.42527008e+02,7.63216941e-03,3.39853764e+00,4.53872889e-01,3.94453720e+07
1.43360672e+02,3.13063073e+00,5.21314573e+00,1.13615906e+00,2.10775000e+07
1.40144379e+02,1.77020386e-01,1.42155147e+00,3.34506363e-01,2.62854460e+07
1.55979874e+02,3.13798594e+00,4.56706858e+00,1.33497334e+00,4.15625880e+07
1.44330750e+02,3.13550329e+00,8.95856857e-01,9.81103301e-01,4.56260920e+07
1.46698578e+02,5.60879521e-03,5.82712364e+00,7.53282428e-01,4.87175760e+07
1.42150467e+02,3.13541675e+00,3.17906952e+00,3.94623965e-01,1.19620060e+07
1.54361374e+02,3.13132429e+00,4.09159565e+00,8.64326715e-01,3.21351760e+07
1.46893448e+02,3.12604809e+00,3.39954281e+00,5.57081461e-01,2.63209760e+07
1.40252579e+02,7.67261326e-01,3.57784271e+00,9.12530869e-02,2.43260620e+07
1.40563126e+02,1.11469507e+00,4.30888700e+00,1.89523876e-01,3.17989500e+07
1.40483887e+02,9.75001417e-03,2.79391360e+00,4.71912712e-01,1.59768930e+07
1.40114288e+02,5.98539365e-03,6.17369843e+00,3.99703622e-01,2.08729220e+07
1.42691132e+02,3.13988352e+00,1.92076683e+00,4.88742739e-01,3.61941960e+07
1.43978912e+02,3.13725471e+00,1.05018139e+00,1.12483144e+00,1.83596460e+07
1.40226746e+02,2.12923479e+00,4.53297234e+00,1.99052662e-01,3.08220620e+07
1.43080444e+02,5.65692456e-03,3.66290522e+00,3.02098393e-01,2.08650680e+07
1.64643295e+02,1.42849470e-03,4.07975292e+00,1.21085894e+00,2.33663780e+07
1.42298828e+02,3.13243484e+00,2.48419762e+00,5.24778605e-01,5.29359160e+07
1.58914062e+02,7.77502486e-04,9.99341011e-01,5.99672079e-01,2.75607860e+07
1.53451492e+02,7.37967808e-03,2.22025871e-01,5.59089839e-01,3.02928540e+07
1.40363419e+02,3.13136744e+00,3.68628144e+00,3.26837987e-01,2.42781900e+07
1.74523331e+02,3.13786769e+00,6.25073862e+00,1.06383920e+00,4.40272440e+07
1.42368530e+02,3.13593745e+00,5.07551908e+00,4.86849129e-01,2.61354720e+07
1.40037964e+02,3.13466978e+00,1.35861158e+00,5.37514031e-01,6.74729120e+07
1.44150482e+02,3.18429479e-03,3.67415929e+00,1.88766807e-01,2.17563100e+07
1.40500793e+02,9.23022907e-03,3.44379234e+00,1.22406200e-01,1.59652990e+07
1.41026657e+02,3.13719082e+00,5.94426537e+00,5.17627597e-01,4.19874480e+07
1.42264175e+02,3.13371086e+00,2.63045430e+00,3.23457450e-01,2.50280600e+07
1.43529907e+02,7.13851908e-03,7.64934063e-01,4.44655597e-01,2.05598860e+07
1.54419830e+02,3.13739657e+00,1.02255535e+00,6.97494209e-01,6.61814880e+07
1.54912811e+02,1.77456974e-03,1.84501648e-01,6.89033866e-01,1.21598520e+07
1.62715240e+02,3.60663002e-03,2.12955379e+00,5.62092841e-01,8.67488560e+07
1.41101303e+02,3.13448596e+00,8.64647329e-01,4.38555896e-01,1.84688520e+07
1.43362671e+02,3.80490907e-03,4.02623367e+00,4.03115243e-01,2.06799400e+07
1.40252884e+02,1.39475456e-02,5.66541243e+00,9.18163717e-01,2.74489600e+07
1.42072876e+02,1.42710945e-02,5.77657127e+00,6.51532412e-01,2.07610980e+07
1.46561981e+02,1.97729701e-03,2.22428465e+00,2.87154794e-01,2.37676800e+07
1.41441406e+02,6.98554143e-03,1.47980058e+00,5.41129887e-01,1.80806420e+07
1.40185760e+02,7.68866763e-02,1.81238973e+00,8.95317852e-01,3.34542720e+07
1.42297852e+02,5.90055436e-03,3.46306133e+00,7.71077931e-01,3.30626960e+07
1.41994934e+02,3.13650632e+00,2.92339540e+00,8.70365739e-01,1.82968140e+07
1.40398315e+02,9.90610480e-01,5.72512531e+00,3.05065006e-01,5.85769560e+07
1.41652893e+02,3.13272834e+00,2.11256623e+00,7.69338906e-01,6.14548800e+07
1.40097321e+02,1.72749192e-01,4.20731688e+00,7.95792714e-02,2.52857460e+07
1.40077164e+02,4.91937511e-02,3.25817972e-01,2.84719378e-01,3.07352940e+07
1.53076477e+02,3.13865137e+00,3.54416561e+00,6.95874989e-01,2.74212840e+07
1.56777191e+02,3.13991737e+00,6.61589622e-01,1.49678111e+00,6.04940760e+07
1.53825089e+02,1.81383581e-03,4.58438349e+00,1.05305541e+00,7.16089760e+07
1.40603302e+02,3.13623500e+00,7.48980403e-01,2.33463496e-01,2.23947280e+07
1.40449020e+02,3.01670742e+00,2.29726481e+00,4.65257585e-01,3.05183760e+07
1.51051056e+02,3.62411551e-02,4.63283396e+00,3.79262328e-01,2.69732320e+07
1.40507324e+02,3.24269459e-02,1.77839923e+00,3.29847515e-01,2.43271840e+07
1.44459854e+02,3.13518572e+00,1.66126633e+00,2.22160786e-01,8.68352500e+06
1.45755981e+02,3.13543677e+00,4.02738857e+00,3.47903907e-01,1.39771170e+07
1.41653824e+02,3.13575602e+00,2.75230002e+00,4.11917388e-01,1.60075610e+07
1.40070328e+02,1.41473383e-01,1.16753006e+00,8.83246422e-01,4.87501120e+07
1.46627823e+02,3.13775182e+00,2.87354183e+00,6.70633078e-01,3.23820160e+07
1.41072296e+02,2.91978940e-04,3.81167698e+00,6.28694892e-01,2.88537020e+07
1.57665024e+02,3.50909587e-03,6.83684349e-01,6.18932247e-01,1.25072980e+07
1.47476318e+02,3.13329887e+00,4.74790430e+00,5.59086204e-01,2.33820860e+07
1.40214066e+02,2.99942708e+00,2.75151801e+00,2.29737177e-01,1.51331500e+07
1.60065048e+02,3.13936043e+00,4.72938967e+00,6.97456479e-01,8.05849680e+07
1.45959641e+02,3.13867760e+00,4.26196194e+00,2.77337313e-01,1.08691790e+07
1.41678070e+02,3.13356948e+00,2.40544152e+00,4.82110441e-01,3.18565460e+07
1.40270599e+02,8.98515940e-01,1.39638984e+00,1.59372732e-01,1.51795260e+07
1.40245529e+02,1.63062572e+00,5.35561323e+00,2.75445491e-01,5.07094960e+07
1.40319397e+02,6.04499541e-02,5.54828691e+00,9.54088941e-02,1.71037540e+07
1.41354935e+02,8.91906396e-03,1.83449996e+00,3.64889950e-01,2.34307060e+07
1.43278305e+02,1.51566425e-02,5.70636320e+00,5.62277198e-01,2.90018060e+07
1.42356171e+02,9.78476834e-03,3.66955376e+00,4.83531773e-01,2.71404100e+07
1.40176514e+02,9.87643480e-01,2.81783843e+00,6.27243340e-01,8.00740800e+07
1.40152252e+02,2.75814629e+00,1.92515656e-01,2.60485142e-01,4.04940680e+07
1.40697662e+02,1.94309330e+00,5.69037867e+00,1.17570654e-01,3.26531660e+07
1.40375427e+02,7.50648260e-01,1.89001226e+00,6.15512282e-02,2.12151320e+07
1.42918396e+02,4.38039377e-03,2.55584717e-03,7.20061481e-01,3.41390680e+07
1.40380692e+02,3.13154650e+00,1.26595271e+00,3.05394381e-01,2.46454580e+07
1.40728302e+02,3.10490274e+00,4.71645546e+00,3.50228280e-01,2.38080720e+07
1.51594025e+02,3.13423777e+00,3.67700481e+00,6.74906909e-01,2.13303240e+07
1.52607407e+02,3.14054465e+00,6.05963564e+00,5.32816350e-01,5.25910880e+07
1.51225845e+02,3.13960290e+00,2.23878765e+00,6.49486899e-01,3.08587140e+07
1.40013199e+02,3.13304782e+00,3.07165241e+00,6.82472110e-01,4.18932000e+07
1.43159073e+02,3.22100264e-03,1.63648367e+00,4.38173115e-01,1.82366000e+07
1.40510330e+02,3.13515854e+00,4.27610874e-01,7.14061499e-01,4.83461920e+07
1.40032928e+02,2.41419721e+00,3.97097826e+00,2.98577428e-01,6.29508800e+07
1.40022186e+02,6.67484403e-01,3.46130586e+00,2.52302766e-01,4.07809280e+07
1.40973038e+02,1.02028344e-02,3.85913968e+00,7.08169580e-01,1.77290820e+07
1.52240128e+02,3.13320541e+00,1.08467102e-01,4.92685765e-01,4.50804280e+07
1.40234787e+02,1.61091769e+00,7.24341035e-01,1.50252238e-01,4.85649840e+07
1.44672668e+02,3.13743377e+00,2.95188355e+00,5.33419669e-01,2.20379320e+07
1.40028595e+02,2.26790237e+00,1.23024380e+00,1.48065940e-01,3.82575520e+07
1.42711807e+02,3.71703925e-03,6.77008629e-01,6.64356112e-01,1.44442420e+07
1.40273987e+02,1.42480969e+00,5.79783726e+00,4.61384445e-01,6.54854760e+07
1.48800842e+02,7.28213601e-03,4.68850565e+00,8.44706774e-01,1.64896470e+07
1.40990265e+02,8.26537516e-03,4.23308849e+00,6.81281745e-01,3.72941280e+07
1.40500183e+02,3.13303781e+00,1.74440336e+00,4.87920970e-01,2.42104960e+07
1.40024155e+02,4.54892397e-01,4.71202230e+00,6.72165081e-02,1.31861070e+07
1.43785568e+02,3.13522458e+00,3.96562099e-01,4.96733189e-01,4.59929880e+07
1.40247360e+02,4.90644753e-01,1.63145089e+00,1.47251531e-01,3.68625320e+07
1.56722870e+02,2.95342924e-03,5.36134577e+00,9.57575023e-01,5.60599360e+07
1.45098022e+02,3.14146066e+00,4.15907955e+00,5.53960860e-01,2.14556140e+07
1.46589294e+02,7.93952495e-03,5.94352865e+00,4.92224485e-01,1.25723740e+07
1.40086334e+02,1.02107108e+00,1.42486084e+00,1.94180325e-01,2.84374400e+07
1.42845566e+02,3.13251185e+00,5.85525990e+00,6.48011982e-01,2.56459080e+07
1.40381409e+02,5.33553027e-03,6.10369825e+00,4.71762270e-01,1.57610950e+07
1.40135773e+02,1.11559379e+00,7.86217809e-01,1.87341779e-01,4.53519520e+07
1.44448807e+02,1.08997039e-02,1.43199635e+00,1.30516875e+00,1.98605060e+07
1.53297302e+02,2.08900566e-03,1.16992664e+00,8.53316963e-01,5.36532480e+07
1.62508179e+02,3.13652539e+00,1.85821438e+00,1.14307487e+00,2.51795300e+07
1.45220734e+02,3.13961077e+00,5.31746244e+00,9.69734788e-01,7.44281840e+07
1.41308136e+02,3.13683152e+00,4.06396580e+00,4.24598187e-01,2.08897520e+07
1.40080582e+02,2.59450579e+00,5.49994898e+00,3.52730304e-01,3.32859720e+07
1.40180176e+02,1.52309740e+00,1.97806060e+00,8.54299888e-02,2.32141620e+07
1.46247849e+02,3.13943219e+00,2.55897856e+00,3.39561313e-01,3.21740720e+07
1.51407471e+02,2.17421423e-03,2.76050568e+00,9.94385779e-01,3.32440840e+07
1.53288788e+02,5.12009766e-03,2.52500629e+00,5.21620631e-01,4.34785880e+07
1.41643555e+02,8.42381455e-03,4.40006828e+00,2.58932501e-01,1.84912920e+07
1.40340302e+02,2.12071323e+00,3.82135773e+00,1.67112455e-01,1.57678270e+07
1.41066574e+02,1.68391392e-02,2.75669193e+00,4.40635562e-01,2.39838520e+07
1.48948685e+02,5.27288066e-03,5.97076941e+00,7.09753036e-01,3.41959160e+07
1.79986404e+02,5.87848295e-03,1.78184795e+00,1.24791801e+00,3.87205640e+07
1.43023087e+02,4.73907031e-03,1.23581409e-01,4.49330717e-01,4.10790040e+07
1.40610931e+02,7.84598943e-03,4.57089424e+00,6.66352510e-01,2.78281960e+07
1.40105942e+02,1.41936874e+00,5.26226330e+00,6.22390330e-01,5.22387800e+07
1.40071335e+02,1.32944867e-01,5.41763496e+00,7.10571557e-02,1.22701820e+07
1.56882935e+02,3.13431358e+00,2.26794529e+00,6.04862094e-01,2.17017060e+07
1.43641434e+02,3.13504338e+00,3.56770802e+00,3.11204702e-01,1.08856350e+07
1.40254852e+02,2.11421561e+00,3.04234600e+00,2.69885808e-01,3.40837160e+07
1.40326340e+02,8.46350014e-01,2.21410799e+00,4.14653867e-01,4.54020680e+07
1.47068787e+02,3.13717723e+00,4.42477894e+00,6.07099533e-01,1.07154650e+07
1.41717621e+02,3.13554883e+00,1.65918636e+00,9.37965155e-01,3.79082360e+07
1.40294403e+02,2.52153683e+00,4.24235773e+00,2.27206245e-01,2.29478740e+07
1.40986984e+02,5.93267754e-03,4.53044224e+00,5.48968315e-01,2.16448580e+07
1.41212646e+02,3.13231468e+00,5.62523174e+00,4.69971538e-01,3.44782840e+07
1.40159119e+02,2.37597132e+00,2.18598437e+00,3.85454059e-01,6.52270440e+07
