# Run exit points.  Columns are r (AU), th (rad), ph (rad), ek (GeV), s (s).  Made with Strauss code. 
1.42933258e+02,1.70458411e-03,4.77082872e+00,2.80500740e-01,2.69676220e+07
1.41206940e+02,3.13051939e+00,3.68844008e+00,5.66532433e-01,6.57988880e+07
1.40380890e+02,6.61624551e-01,2.81378531e+00,2.17290774e-01,4.04510600e+07
1.51654831e+02,3.13850641e+00,3.09519291e+00,1.15265095e+00,2.86184560e+07
1.40099274e+02,1.89117420e+00,2.14004326e+00,7.71771312e-01,3.65726840e+07
1.54397003e+02,4.83462261e-03,5.39956093e-01,7.97516644e-01,4.23850120e+07
1.40309311e+02,5.94245315e-01,8.41441154e-01,5.63908160e-01,7.07409200e+07
1.55983032e+02,1.39796678e-02,1.61673260e+00,7.62854278e-01,7.18715200e+07
1.46775208e+02,2.59658182e-03,5.78633356e+00,6.64070308e-01,4.07719520e+07
1.42406433e+02,4.62596727e-05,3.08935809e+00,5.15412092e-01,3.51309120e+07
1.45145248e+02,3.13818645e+00,6.27401018e+00,3.48600179e-01,4.04458240e+07
1.42514832e+02,3.13476682e+00,2.41907403e-01,3.04334968e-01,2.36057380e+07
1.41842911e+02,2.46245433e-02,4.49170208e+00,8.40561152e-01,2.16224180e+07
1.47431946e+02,3.13608432e+00,5.07865238e+00,7.37121642e-01,3.54619040e+07
1.40228302e+02,7.14711785e-01,5.23555756e+00,9.42413211e-02,3.64948920e+07
1.44272568e+02,3.13917375e+00,1.91779232e+00,3.54890436e-01,8.14848080e+07
1.42217056e+02,9.59079247e-03,5.47304583e+00,7.86602855e-01,6.61620440e+07
1.40102631e+02,3.64555746e-01,5.73690271e+00,1.82393909e-01,4.97490640e+07
1.40182877e+02,7.83388436e-01,2.14755845e+00,1.73634648e-01,2.83862020e+07
1.40450317e+02,4.25042689e-01,1.92922008e+00,1.03922844e-01,4.16516000e+07
1.40327347e+02,8.55494082e-01,3.24483216e-01,9.08860043e-02,2.08878820e+07
1.40037842e+02,3.09554219e+00,4.42774105e+00,2.37523004e-01,2.44603280e+07
1.47241409e+02,1.28848187e-04,2.64120388e+00,9.35223818e-01,6.43761920e+07
1.41765289e+02,2.89182784e-03,1.68386936e+00,4.32215601e-01,3.42968960e+07
1.42775269e+02,3.13995886e+00,3.70887566e+00,3.50117385e-01,2.50516220e+07
1.40278839e+02,3.37534189e-01,2.77291012e+00,7.01778531e-02,3.74268960e+07
1.40576874e+02,7.04775333e-01,1.90873551e+00,1.39282972e-01,2.63781980e+07
1.40123428e+02,4.11638916e-02,4.75241899e+00,5.65975845e-01,4.13927920e+07
1.45750412e+02,3.14092946e+00,5.63424826e+00,7.49591708e-01,2.77904220e+07
1.40072968e+02,1.23682320e+00,4.64569759e+00,3.24403122e-02,2.10023260e+07
1.40123627e+02,1.31191397e+00,6.90822959e-01,1.36552334e-01,2.43986180e+07
1.40684265e+02,3.11874890e+00,4.80102539e+00,8.68492201e-02,5.70285960e+07
1.40184372e+02,1.56790650e+00,6.19251442e+00,1.55127048e-01,5.97879640e+07
1.50421555e+02,6.95554446e-03,3.41360950e+00,6.09760642e-01,4.52113280e+07
1.55850510e+02,3.13711929e+00,9.29512978e-01,6.78367913e-01,4.78136160e+07
1.40172379e+02,1.63201783e-02,7.60321796e-01,2.91964322e-01,2.21699540e+07
1.40026611e+02,1.30659139e+00,4.88260174e+00,7.78497979e-02,3.63482840e+07
1.40201736e+02,2.34213591e+00,5.81617451e+00,1.00058548e-01,4.44393920e+07
1.40238800e+02,6.28995478e-01,3.73850465e+00,3.55987132e-01,8.04054480e+07
1.55219299e+02,1.33712182e-03,5.08605051e+00,1.08798909e+00,5.34221160e+07
1.43470123e+02,6.07441692e-03,8.87494087e-02,6.11033082e-01,4.79807960e+07
1.44860336e+02,3.14150190e+00,5.96088076e+00,3.59446645e-01,2.82493180e+07
1.40273865e+02,6.44633407e-03,8.20804536e-01,4.98656958e-01,3.59372560e+07
1.40235840e+02,1.10718489e+00,2.86106920e+00,3.71980742e-02,1.47464340e+07
1.40007660e+02,7.29884446e-01,5.74195337e+00,5.38960882e-02,2.57251960e+07
1.42984116e+02,6.23600325e-03,3.02762127e+00,3.06464434e-01,2.17233980e+07
1.45853241e+02,1.74438488e-03,2.45217323e+00,3.65733862e-01,8.43803120e+07
1.40067673e+02,2.52614188e+00,3.99517798e+00,4.23228405e-02,2.93784240e+07
1.40668350e+02,7.32670188e-01,2.23064470e+00,1.46129891e-01,4.79658360e+07
1.43107071e+02,1.03137679e-02,2.13274407e+00,4.76350427e-01,5.50467720e+07
1.40563736e+02,2.28014517e+00,4.41160440e+00,7.30159506e-02,3.20304560e+07
1.40435104e+02,1.00807905e+00,3.71212816e+00,1.79702565e-01,6.14358080e+07
1.40129700e+02,1.41803491e+00,2.54205871e+00,4.80061248e-02,5.53729000e+07
1.41378525e+02,3.13329911e+00,2.82072234e+00,3.50722611e-01,3.19657540e+07
1.40095108e+02,2.93383813e+00,1.80002403e+00,9.89274859e-01,5.28622400e+07
1.40168839e+02,2.51987267e+00,5.53281116e+00,2.32278690e-01,8.68382400e+07
1.46669403e+02,3.13664246e+00,3.26880121e+00,5.11963189e-01,4.07887800e+07
1.40469177e+02,2.42633533e+00,1.50787854e+00,1.92244142e-01,4.70615040e+07
1.47266495e+02,3.13677096e+00,2.43309116e+00,4.21767861e-01,5.71288280e+07
1.40750473e+02,3.13164639e+00,7.54744530e-01,1.11358321e+00,3.73868800e+07
1.47919876e+02,3.13957977e+00,3.81402683e+00,8.45566928e-01,6.44581000e+07
1.45790237e+02,3.13751984e+00,3.55851173e-01,6.08397603e-01,5.51541080e+07
1.40107025e+02,4.91861533e-03,1.60041809e+00,4.58448052e-01,7.33398480e+07
1.41694901e+02,1.01089645e-02,5.97259998e+00,2.62631446e-01,3.39995640e+07
1.41761215e+02,3.13807201e+00,4.51990604e+00,6.26089573e-01,2.35649720e+07
1.45466827e+02,3.13728642e+00,2.97536087e+00,6.23013020e-01,3.07453920e+07
1.47524567e+02,3.13353825e+00,4.70989227e-01,6.61305189e-01,6.92374400e+07
1.40124222e+02,2.17374206e+00,8.43554378e-01,2.30350122e-01,5.40059280e+07
1.43540939e+02,3.55018396e-03,5.50665855e-01,9.38125074e-01,4.49858040e+07
1.43862305e+02,3.13534975e+00,6.05701447e-01,8.44696522e-01,4.45399960e+07
1.40398361e+02,1.59260631e-02,1.03508866e+00,5.35042226e-01,4.16459880e+07
1.42487625e+02,3.13270140e+00,6.08584452e+00,4.45344746e-01,5.88716640e+07
1.48292068e+02,3.13944960e+00,2.24575138e+00,5.01271486e-01,5.11642800e+07
1.48581543e+02,8.97349715e-02,4.61897135e+00,1.01538098e+00,2.21041300e+07
1.40423553e+02,1.22306824e+00,5.19036484e+00,4.77876216e-01,5.16400080e+07
1.40316544e+02,1.64743435e+00,2.37843060e+00,3.85260619e-02,2.26468040e+07
1.40367218e+02,7.29785264e-01,1.60298324e+00,2.40517989e-01,3.37635720e+07
1.43018967e+02,6.91945851e-03,4.93786430e+00,7.47547805e-01,5.42643640e+07
1.40321579e+02,2.13516638e-01,3.35719252e+00,3.05725932e-01,8.06066560e+07
1.40821045e+02,3.35911587e-02,4.40129185e+00,2.52534002e-01,2.98605100e+07
1.41936325e+02,3.13221622e+00,3.02500129e+00,2.40750670e-01,3.72713120e+07
1.40265060e+02,3.11595649e-01,1.21865773e+00,2.26167947e-01,4.60947160e+07
1.43465607e+02,7.27112964e-03,5.21163416e+00,4.87292141e-01,9.02091040e+07
1.40526123e+02,3.92138120e-03,5.30263710e+00,3.22040170e-01,4.73281640e+07
1.47492035e+02,4.85609099e-03,3.79956150e+00,4.99093294e-01,3.89479560e+07
1.68137878e+02,3.13906050e+00,5.97539949e+00,1.03331339e+00,6.69115360e+07
1.59521652e+02,5.63932769e-03,1.58868504e+00,5.66453278e-01,9.13348400e+07
1.40611618e+02,3.75771825e-03,1.35800552e+00,2.03751341e-01,2.13961480e+07
1.44423569e+02,9.40668676e-03,4.40065670e+00,7.75873542e-01,9.28039120e+07
1.40379272e+02,3.13746953e+00,2.48365426e+00,4.08281475e-01,2.00927600e+07
1.40259125e+02,3.12632060e+00,9.38185081e-02,5.63402772e-01,6.16344000e+07
1.40254608e+02,3.11358929e+00,8.38483393e-01,2.81800181e-01,4.02584480e+07
1.50864212e+02,3.14099693e+00,1.86138248e+00,5.91533959e-01,3.71924000e+07
1.40170715e+02,1.61748993e+00,1.67792857e+00,3.03427219e-01,3.43010080e+07
1.45069611e+02,4.06000204e-03,5.52942467e+00,3.78977150e-01,2.93529920e+07
1.59223770e+02,2.78658001e-03,2.25602818e+00,9.29715693e-01,3.84419320e+07
1.40753357e+02,2.85301638e+00,6.10791540e+00,2.03597099e-02,8.14496550e+06
1.40216415e+02,1.75980723e+00,1.04400206e+00,1.93487659e-01,4.95242920e+07
1.40069336e+02,9.42200541e-01,3.63609374e-01,2.19478771e-01,6.72200880e+07
1.44005508e+02,6.83505833e-02,5.77064753e+00,7.09491074e-01,5.45299040e+07
1.59553131e+02,3.00282473e-03,2.99525356e+00,7.50874937e-01,8.49353280e+07
1.40508469e+02,2.23289013e+00,2.07501188e-01,3.77464890e-02,2.50011320e+07
1.40107590e+02,1.41174972e+00,5.61662531e+00,6.38861582e-02,2.74482120e+07
1.40449554e+02,4.85811345e-02,2.85567641e+00,1.46749303e-01,2.31685340e+07
1.45331512e+02,3.13487482e+00,2.41663504e+00,2.97874331e-01,8.17050960e+07
1.40276886e+02,2.04791522e+00,4.53221321e+00,5.58048487e-02,2.54806000e+07
1.40327362e+02,2.20753336e+00,2.39082873e-01,1.98431686e-01,6.42490320e+07
1.40120712e+02,1.89095962e+00,2.33649325e+00,4.30845805e-02,3.33577800e+07
1.40620026e+02,3.10721636e+00,2.48417950e+00,5.12829363e-01,3.60954600e+07
1.45222336e+02,3.13798428e+00,4.88602448e+00,6.65138245e-01,5.09858840e+07
1.48090454e+02,3.06208013e-03,3.60265923e+00,3.74760002e-01,5.75099320e+07
1.40047180e+02,3.12084246e+00,4.30451751e-01,6.41202807e-01,3.93911440e+07
1.40292984e+02,1.83273530e+00,5.97673512e+00,4.92576100e-02,3.73004840e+07
1.40093887e+02,3.12142181e+00,5.28775549e+00,3.74198318e-01,5.08736840e+07
1.40023087e+02,2.08327666e-01,2.07601285e+00,2.01917484e-01,8.44947600e+07
1.40579208e+02,3.35673630e-01,3.65837850e-02,8.90019760e-02,3.62379520e+07
1.40293610e+02,4.24944842e-03,2.10377741e+00,2.87561625e-01,3.35930280e+07
1.40553177e+02,7.82545567e-01,4.46561575e+00,3.26230913e-01,5.15947520e+07
1.41156357e+02,3.13769221e+00,3.55397511e+00,3.89688224e-01,2.59544560e+07
1.41499725e+02,1.08032934e-02,7.59970248e-01,5.78831792e-01,4.07854160e+07
1.45613968e+02,6.66753575e-03,3.25093555e+00,9.70402181e-01,4.65143440e+07
1.40278183e+02,2.19329667e+00,1.11916053e+00,2.46295974e-01,3.44397600e+07
1.46596970e+02,9.08159558e-03,4.82387733e+00,5.46454251e-01,3.00527460e+07
1.49706039e+02,4.75993333e-03,6.08205366e+00,5.95967531e-01,3.36794200e+07
1.40143097e+02,2.49570847e+00,2.82183468e-01,3.20828483e-02,1.75387160e+07
1.48308807e+02,9.36556607e-03,2.32156539e+00,5.81941903e-01,5.57663480e+07
1.40669510e+02,3.13766980e+00,3.47770786e+00,4.92378652e-01,6.03762680e+07
1.40825989e+02,3.12521768e+00,1.39514613e+00,3.56746286e-01,2.98582660e+07
1.45457031e+02,3.13728809e+00,1.13113213e+00,3.51941139e-01,6.56874360e+07
1.68312042e+02,1.38346758e-03,5.46004725e+00,5.89619100e-01,4.12585240e+07
1.49994400e+02,2.67572165e-03,2.40071297e-01,6.89474940e-01,6.33880880e+07
1.41310013e+02,3.12833905e+00,5.57191086e+00,2.82311648e-01,7.71452880e+07
1.73033005e+02,6.24998065e-04,5.88253069e+00,1.02550876e+00,3.41536520e+07
1.40125427e+02,7.28671372e-01,5.33108354e-01,6.25004828e-01,4.01230600e+07
1.40069122e+02,2.35067058e+00,3.42114949e+00,8.74685943e-02,2.99095040e+07
1.59236664e+02,3.12894535e+00,6.12025213e+00,8.34114015e-01,3.77612520e+07
1.40853760e+02,3.12815234e-02,5.55848503e+00,4.05015796e-01,2.83244920e+07
1.47080078e+02,3.49861640e-03,1.80932140e+00,6.80741251e-01,3.16815140e+07
1.40002335e+02,1.88744509e+00,4.13946342e+00,7.48329237e-02,3.78794360e+07
1.40559113e+02,1.94770718e+00,5.66531467e+00,8.37670192e-02,3.25147860e+07
1.40069092e+02,1.40007162e+00,2.74208331e+00,6.66656569e-02,1.86734300e+07
1.40641373e+02,3.13420773e+00,2.92785907e+00,5.21973372e-01,5.26393360e+07
1.40420441e+02,5.68585768e-02,2.76884818e+00,3.90882581e-01,8.55531760e+07
1.41489410e+02,5.45148505e-04,2.92205596e+00,4.17045742e-01,8.24385120e+07
1.40957764e+02,9.25605372e-03,5.74284887e+00,4.08378631e-01,4.70506560e+07
1.40743881e+02,3.12221217e+00,5.13616228e+00,7.81194210e-01,4.58594680e+07
1.41629593e+02,3.13027787e+00,1.53323889e+00,9.45259452e-01,5.48556560e+07
1.40134506e+02,2.25800300e+00,4.98632383e+00,5.06147683e-01,5.30268000e+07
1.40603302e+02,5.06469049e-03,2.07888150e+00,3.46072704e-01,2.53482040e+07
1.47152252e+02,2.55230884e-03,4.33223248e+00,5.91500998e-01,4.35676000e+07
1.46340652e+02,4.53769881e-03,1.73907900e+00,6.40845835e-01,4.93387880e+07
1.43868820e+02,3.55951861e-03,5.46065187e+00,7.58643270e-01,4.46050720e+07
1.41637833e+02,3.13601255e+00,5.35693502e+00,4.40932572e-01,3.76845840e+07
1.42531647e+02,3.13422489e+00,6.04295826e+00,5.28147101e-01,6.73790400e+07
1.40548431e+02,1.25134941e-02,6.63854361e-01,6.66953504e-01,3.58893840e+07
1.44403122e+02,1.96304303e-04,3.53324986e+00,9.16450500e-01,7.81330240e+07
1.40225662e+02,3.10818839e+00,2.97392941e+00,3.23445141e-01,2.88054560e+07
1.60616501e+02,1.37113966e-03,5.04574823e+00,1.07256639e+00,7.59634560e+07
1.40167053e+02,1.97381902e+00,1.05181563e+00,5.29955506e-01,8.02696880e+07
1.40158676e+02,3.13340425e+00,1.08132732e+00,4.21895295e-01,2.37889980e+07
1.48295822e+02,2.58484134e-03,3.62126255e+00,7.12209165e-01,6.93717040e+07
1.42581070e+02,3.13532996e+00,1.48387527e+00,6.81544721e-01,3.87811520e+07
1.40202499e+02,3.13737988e+00,3.84427667e+00,3.27552974e-01,4.60113120e+07
1.40007751e+02,9.42155719e-01,1.65967095e+00,6.50708228e-02,2.28480160e+07
1.40389206e+02,1.33895230e+00,4.39233929e-01,1.68458447e-01,7.74433680e+07
1.54523804e+02,1.29741826e-03,4.71685743e+00,4.50290382e-01,3.76247440e+07
1.81439072e+02,3.13714004e+00,5.48583031e-01,1.24960816e+00,3.09466040e+07
1.55326523e+02,3.11589980e+00,4.31951237e+00,7.65250087e-01,8.60861280e+07
1.40063705e+02,1.22989821e+00,3.53741193e+00,2.73731351e-01,4.58138400e+07
1.42658905e+02,1.52435503e-03,3.79164696e-01,6.76545799e-01,2.49080060e+07
1.40166916e+02,1.91250587e+00,6.10897827e+00,3.15482616e-02,2.57988720e+07
1.43596466e+02,9.20759398e-04,3.72154188e+00,1.76688492e-01,4.43069960e+07
1.41596069e+02,3.13661551e+00,5.89816511e-01,6.08723760e-01,5.34247360e+07
1.40280869e+02,1.04799056e+00,3.69816899e+00,6.16746962e-01,6.47602920e+07
1.40051254e+02,2.96849155e+00,5.79154491e+00,1.98969603e-01,6.16934920e+07
1.42736008e+02,3.13465595e+00,2.80631614e+00,5.36070645e-01,5.78603720e+07
1.40123093e+02,1.76467538e+00,3.43166876e+00,1.88518271e-01,6.67226680e+07
1.58683060e+02,2.84852902e-03,4.51538372e+00,1.05855513e+00,3.77197400e+07
1.40436569e+02,1.68482137e+00,7.58969307e-01,8.56997147e-02,5.15539880e+07
1.40098938e+02,5.04331052e-01,3.44093347e+00,5.42475402e-01,3.36409000e+07
1.60356689e+02,3.13800955e+00,2.55774498e-01,7.25406706e-01,3.57169720e+07
1.41284348e+02,3.13660979e+00,3.96752447e-01,3.40877891e-01,2.72122180e+07
1.40166718e+02,1.61721063e+00,5.68318224e+00,7.22851530e-02,3.38877400e+07
1.56467789e+02,5.47253061e-03,8.12692642e-02,6.27276540e-01,6.98848320e+07
1.53267288e+02,5.70504460e-03,2.88687801e+00,7.93091059e-01,7.21445440e+07
1.40035736e+02,2.58771586e+00,4.28373957e+00,1.90851450e-01,3.79370320e+07
1.40286087e+02,1.16737902e+00,5.88768244e+00,1.70831949e-01,4.93286880e+07
1.41036621e+02,2.48480998e-02,2.00465932e-01,3.67646873e-01,6.08194560e+07
1.41020996e+02,7.56420195e-03,3.92692661e+00,7.91856647e-01,3.30376380e+07
1.40125519e+02,3.13937616e+00,5.92261171e+00,7.69246221e-01,7.68517040e+07
1.40394669e+02,1.01190051e-02,3.53252351e-01,2.83135206e-01,4.45235400e+07
1.46582642e+02,3.13509560e+00,4.83699894e+00,5.99497318e-01,7.01391520e+07
1.40496796e+02,1.12446046e+00,3.75153708e+00,1.99989542e-01,4.82452120e+07
1.48740143e+02,4.04550275e-03,4.01955128e+00,3.44610661e-01,2.32160320e+07
1.40200745e+02,1.49589172e-02,4.70312685e-01,3.91172588e-01,2.49483980e+07
1.40422729e+02,6.17414387e-03,6.24595499e+00,6.34353578e-01,4.94472480e+07
1.40170715e+02,2.74459386e+00,3.95663881e+00,9.46925431e-02,2.91304620e+07
1.40130051e+02,2.66398525e+00,4.06436825e+00,2.12973967e-01,3.98646280e+07
1.40007721e+02,2.35804677e+00,1.15834904e+00,4.57483083e-02,3.18083000e+07
1.40015640e+02,8.38087618e-01,6.08397341e+00,6.96031675e-02,2.45695360e+07
1.40019882e+02,1.96187270e+00,3.97750330e+00,1.04471281e-01,6.35519000e+07
1.43652649e+02,3.13987541e+00,3.97274876e+00,7.99247801e-01,4.85739600e+07
1.40447754e+02,1.47348201e+00,1.02232265e+00,5.31545654e-02,2.14410280e+07
1.47886734e+02,4.40675160e-03,2.94946098e+00,5.18818378e-01,1.98971580e+07
1.40661377e+02,2.36852574e+00,1.31768966e+00,9.74994600e-02,3.36405240e+07
1.40376175e+02,1.45594084e+00,4.51300669e+00,1.26600862e-01,6.31304000e+07
1.40064331e+02,1.95361912e+00,2.86083913e+00,2.36131713e-01,2.90979240e+07
1.40202759e+02,1.76066661e+00,1.27878559e+00,4.81338277e-02,2.09293960e+07
1.40996994e+02,3.13885140e+00,5.05611134e+00,7.43524849e-01,2.99353100e+07
1.40153046e+02,9.96579647e-01,3.52508807e+00,6.70814216e-02,3.60412280e+07
1.40770889e+02,2.68238690e-03,5.21483374e+00,5.00372052e-01,3.62862000e+07
1.40598663e+02,3.12882447e+00,5.21453333e+00,7.07229316e-01,5.80032400e+07
1.49427383e+02,2.41967780e-03,3.26388359e-01,7.73292482e-01,2.19474240e+07
1.54109985e+02,3.13839602e+00,3.29447746e-01,9.34979379e-01,2.75525580e+07
1.44329880e+02,3.13922143e+00,5.23460245e+00,3.83555681e-01,4.38881160e+07
1.40208221e+02,2.47661543e+00,4.59329987e+00,1.22664452e-01,4.93384120e+07
1.40105255e+02,9.16107744e-03,3.84775996e+00,3.47893000e-01,2.29460040e+07
1.40232925e+02,2.01928139e+00,4.86093950e+00,1.22238807e-01,2.80971020e+07
1.49437759e+02,1.27988565e-03,3.04329967e+00,4.18610364e-01,3.24957120e+07
1.40535736e+02,2.17826404e-02,2.32637119e+00,3.23616058e-01,3.06085100e+07
1.40367172e+02,2.49698735e-03,1.19167805e-01,5.96019924e-01,8.00056400e+07
1.48973724e+02,6.08034141e-04,4.05263329e+00,5.74933767e-01,7.07225920e+07
1.40051041e+02,1.13626212e-01,2.28884816e-01,2.84141526e-02,2.09462260e+07
1.41841568e+02,3.13592315e+00,9.90106881e-01,5.91531754e-01,2.39834780e+07
1.40002594e+02,8.32789660e-01,1.18817663e+00,2.08061077e-02,1.26138880e+07
1.40500702e+02,2.03715195e-03,3.17731380e+00,1.05384338e+00,3.11429540e+07
1.50774048e+02,3.13607764e+00,5.40972710e-01,5.32260537e-01,7.90751280e+07
1.40119736e+02,2.24510217e+00,8.87321353e-01,2.92278200e-01,4.16190600e+07
1.51621170e+02,3.13801050e+00,5.68150330e+00,7.18321860e-01,3.12645040e+07
1.89407135e+02,3.12940502e+00,4.68258524e+00,1.09994292e+00,2.62476720e+07
1.49653046e+02,2.36539170e-03,5.86840630e-01,3.89337003e-01,7.57577520e+07
1.41480621e+02,3.13614321e+00,4.49685287e+00,2.47600973e-01,3.34213600e+07
1.43353928e+02,9.46593750e-03,1.12152874e+00,6.11422420e-01,7.53572000e+07
1.40079025e+02,3.13166046e+00,4.95014524e+00,3.50368708e-01,3.81352520e+07
1.50325134e+02,3.14145541e+00,1.57877731e+00,5.38852811e-01,4.03426000e+07
1.41021698e+02,3.28134070e-03,3.28364658e+00,3.44463587e-01,3.54746200e+07
1.43203445e+02,6.66011637e-03,1.08217895e+00,4.47204918e-01,3.57165960e+07
1.50290985e+02,3.12101507e+00,8.49962234e-01,3.79947633e-01,1.81707760e+07
1.46733902e+02,3.13737798e+00,1.21996212e+00,1.08242452e+00,4.48919320e+07
1.40937469e+02,1.56697258e-02,1.32891786e+00,1.17078567e+00,4.28338120e+07
1.54829712e+02,1.56486444e-02,1.93864727e+00,4.88500118e-01,2.77047760e+07
1.40320465e+02,7.61461630e-03,5.95282221e+00,6.01243794e-01,4.19320960e+07
1.42726105e+02,3.13296366e+00,1.52871704e+00,5.20989120e-01,5.36955120e+07
1.40136566e+02,2.63427329e+00,1.97722900e+00,3.80157679e-01,3.26142700e+07
1.47751556e+02,6.17726380e-03,9.21668053e-01,7.88012207e-01,3.17746400e+07
1.40077408e+02,9.84095335e-01,4.65100384e+00,1.74245000e-01,6.93410400e+07
1.40086487e+02,1.61735907e-01,1.13277006e+00,4.16946262e-02,1.42310620e+07
1.40058624e+02,9.56773937e-01,3.28707147e+00,1.51517063e-01,3.24209120e+07
1.40064255e+02,1.24339610e-02,4.87471867e+00,6.13445580e-01,6.08897680e+07
1.42215775e+02,5.58961369e-03,4.11181450e+00,3.91915917e-01,6.54334920e+07
1.71045410e+02,5.83394244e-03,3.41722012e+00,1.24481189e+00,8.19504400e+07
1.40050827e+02,2.83922505e+00,1.87629521e+00,1.78551190e-02,1.53500690e+07
1.40091339e+02,2.11711025e+00,2.40855217e+00,3.50087613e-01,5.57237120e+07
1.40304947e+02,2.39295766e-01,3.75949407e+00,4.23298553e-02,1.45055780e+07
1.40266098e+02,3.12200880e+00,3.63692164e+00,3.76114577e-01,2.55939220e+07
1.40772278e+02,3.42672206e-02,5.68654871e+00,2.56007493e-01,1.73307720e+07
1.40914200e+02,3.13091063e+00,3.86515141e+00,3.22279304e-01,1.34576310e+07
1.45564651e+02,3.13110065e+00,5.26937151e+00,7.79883504e-01,3.01346520e+07
1.41231400e+02,8.31824355e-03,1.87983465e+00,4.88249570e-01,2.90717440e+07
1.40306183e+02,1.17847798e-02,1.70899403e+00,3.82562011e-01,6.75263920e+07
1.45020172e+02,3.13469839e+00,4.76819134e+00,5.21933496e-01,3.56058920e+07
1.40000076e+02,2.40912580e+00,4.73647118e+00,5.00949621e-02,2.98545260e+07
1.40759033e+02,3.13309455e+00,2.49457550e+00,7.21524894e-01,3.76344680e+07
1.40054504e+02,2.59548855e+00,3.71740389e+00,4.89700176e-02,2.25387180e+07
1.48633408e+02,4.27271193e-03,3.10082150e+00,6.63836002e-01,3.14062500e+07
1.69913956e+02,3.13246942e+00,3.84782314e+00,1.20957530e+00,2.56028980e+07
1.40375412e+02,4.77444828e-01,4.40884256e+00,8.58781189e-02,2.62487940e+07
1.42414948e+02,3.13454652e+00,3.04431534e+00,2.70303845e-01,3.27504060e+07
1.42978531e+02,3.13645053e+00,2.92470002e+00,5.36976457e-01,2.65274240e+07
1.44943085e+02,7.80859450e-03,8.10497761e-01,3.65043819e-01,5.23307840e+07
1.52698029e+02,1.59690529e-03,3.02477551e+00,7.85093427e-01,6.87819120e+07
1.40757904e+02,3.13484502e+00,5.46044064e+00,1.78803593e-01,2.88454740e+07
1.40328674e+02,2.42416716e+00,2.86785793e+00,4.55849379e-01,5.16235520e+07
1.42234772e+02,3.14111686e+00,3.28662872e+00,4.52891260e-01,7.55079200e+07
1.49368042e+02,5.03741996e-03,2.84148502e+00,1.11199069e+00,4.88331400e+07
1.46994476e+02,3.13657045e+00,4.18290424e+00,3.97678941e-01,4.06907920e+07
1.40074875e+02,7.76707053e-01,7.07096756e-01,1.08265519e-01,6.91686240e+07
1.40185898e+02,4.20332789e-01,5.14691114e+00,3.58654000e-02,1.97535420e+07
1.40347275e+02,7.71974266e-01,6.08035278e+00,8.29315707e-02,3.25940740e+07
1.40002853e+02,1.05462000e-02,1.81701392e-01,2.57900041e-02,5.93687100e+06
1.40300797e+02,3.13057637e+00,1.97507095e+00,2.27893472e-01,4.63812000e+07
1.44787918e+02,7.59759406e-03,6.05175924e+00,3.69936466e-01,1.02845432e+08
1.40330002e+02,1.63414907e+00,2.78425646e+00,4.19119522e-02,3.18045600e+07
1.40462662e+02,3.09621906e+00,6.36521995e-01,3.60383421e-01,3.05722320e+07
1.41303055e+02,5.17741684e-03,3.73606205e+00,5.80233395e-01,6.88383840e+07
1.40747513e+02,3.55225243e-03,5.43591976e+00,4.00254518e-01,3.71123640e+07
1.41795578e+02,3.00075416e-03,4.72722197e+00,3.00951719e-01,2.26531620e+07
1.53259720e+02,3.13920331e+00,4.04656506e+00,7.77295411e-01,3.54009400e+07
1.41931915e+02,9.55173001e-03,2.09434175e+00,8.27399731e-01,3.16134460e+07
1.58093231e+02,3.11746355e-03,5.95038652e+00,7.82041490e-01,2.42935240e+07
1.41300980e+02,5.66069642e-03,6.36709213e-01,3.90973747e-01,3.33192580e+07
1.40244415e+02,3.13451385e+00,2.57679582e+00,3.37908357e-01,1.92714560e+07
1.40302231e+02,3.12548137e+00,5.69742441e+00,2.72051781e-01,5.02835120e+07
1.50887314e+02,1.85736502e-03,7.40437508e-01,8.47127914e-01,6.28637400e+07
1.40630722e+02,2.26773266e-02,2.37287426e+00,6.22459531e-01,3.69855760e+07
1.40106796e+02,1.13737154e+00,5.73381281e+00,4.11686078e-02,3.21602340e+07
1.53004013e+02,1.15621428e-03,2.87527275e+00,6.71850741e-01,4.21512600e+07
1.40108002e+02,1.07387833e-01,5.38713837e+00,1.33175164e-01,2.70083880e+07
1.58115112e+02,3.14023805e+00,3.35171795e+00,8.99381638e-01,3.88155600e+07
1.40238754e+02,3.13310838e+00,2.47186995e+00,2.37769499e-01,4.90691320e+07
1.48330444e+02,3.13444972e+00,5.47941399e+00,7.63519704e-01,6.70271040e+07
1.54923141e+02,3.14035797e+00,4.97083664e-01,1.08026731e+00,4.30933680e+07
1.40102295e+02,1.39711106e+00,1.27899158e+00,1.11711025e-01,4.64365520e+07
1.40072922e+02,3.34987849e-01,3.65632892e+00,2.46369541e-01,4.03553160e+07
1.40128082e+02,3.07442045e+00,2.19435143e+00,5.78353740e-02,4.75046920e+07
1.40259537e+02,2.54180551e+00,1.79094684e+00,6.47963956e-02,2.96925840e+07
1.49682755e+02,3.13895679e+00,2.43863583e+00,6.14254713e-01,8.32631760e+07
1.40320724e+02,1.55231301e-02,4.46832752e+00,4.89007860e-01,2.49154860e+07
1.43279266e+02,1.15437643e-03,4.69527292e+00,2.76019126e-01,3.68696360e+07
