# Run exit points.  Columns are r (AU), th (rad), ph (rad), ek (GeV), s (s).  Made with Strauss code. 
1.41393692e+02,1.02878520e-02,2.04859352e+00,6.47768438e-01,3.96925875e+06
1.42247589e+02,3.13738871e+00,3.59997010e+00,4.69024241e-01,1.86887650e+06
1.63657379e+02,7.38455419e-05,7.84068108e-01,8.23073268e-01,6.33555500e+06
1.43681808e+02,3.13822007e+00,2.58697367e+00,4.45563823e-01,2.61575375e+06
1.46898224e+02,9.14032338e-04,1.39107800e+00,7.15432942e-01,3.02827550e+06
1.57971283e+02,3.14152217e+00,4.73950434e+00,1.04409301e+00,3.74336300e+06
1.41148178e+02,3.13479209e+00,1.99311972e+00,4.03505266e-01,8.95729250e+05
1.41982620e+02,9.47055407e-03,2.03636646e+00,8.53581786e-01,3.20442950e+06
1.40780670e+02,3.13812327e+00,7.15147972e-01,7.00546682e-01,2.61837175e+06
1.51282288e+02,3.13398695e+00,4.43591022e+00,6.21965289e-01,3.65135900e+06
1.49766525e+02,3.39998701e-03,5.81970358e+00,7.50738621e-01,5.25357350e+06
1.42949356e+02,3.12885809e+00,5.45061171e-01,8.81737292e-01,6.23607100e+06
1.44585464e+02,3.14006376e+00,3.74131298e+00,8.59189570e-01,4.75204000e+06
1.41509430e+02,3.13383269e+00,2.35751438e+00,4.33386773e-01,1.65270462e+06
1.41044098e+02,3.11566472e+00,5.18142653e+00,4.20631051e-01,1.44064688e+06
1.40228165e+02,3.13844228e+00,4.74556255e+00,7.32118845e-01,3.07427750e+06
1.48255264e+02,3.13522744e+00,4.75783491e+00,5.46210229e-01,2.61014375e+06
1.44620895e+02,3.13227105e+00,1.94675207e+00,6.97638571e-01,8.43219700e+06
1.50417282e+02,3.13741589e+00,2.65183830e+00,5.44693351e-01,2.94936150e+06
1.40223022e+02,3.13555408e+00,2.43964553e+00,5.35118222e-01,3.84920475e+06
1.41682541e+02,3.13769126e+00,7.33458519e-01,5.95920622e-01,3.53953300e+06
1.40885513e+02,3.14090610e+00,2.81793404e+00,6.54509783e-01,2.71897775e+06
1.53588135e+02,3.13559175e+00,5.12025690e+00,7.09403872e-01,3.08287950e+06
1.42313766e+02,3.13435912e+00,2.19666052e+00,3.68819147e-01,1.11526712e+06
1.61445328e+02,3.13931227e+00,2.14797497e+00,8.45761418e-01,4.69182600e+06
1.45296753e+02,2.79308041e-03,4.75656796e+00,4.16220605e-01,1.00942519e+06
1.40442825e+02,2.12376428e+00,2.08102179e+00,5.94581902e-01,1.13621110e+07
1.42801331e+02,3.13630533e+00,3.78708553e+00,1.67647135e+00,1.79938740e+07
1.40036942e+02,2.17909534e-02,2.23966384e+00,4.22553122e-01,1.85990050e+06
1.51241348e+02,4.38118074e-03,4.34313488e+00,7.90001750e-01,6.53003450e+06
1.45066605e+02,3.13339567e+00,3.16394091e+00,4.28095102e-01,2.52562000e+06
1.50542679e+02,3.13756967e+00,4.88342857e+00,4.24345613e-01,3.61171500e+06
1.41865845e+02,5.23598073e-03,2.35733175e+00,7.47458398e-01,6.66056050e+06
1.45797546e+02,3.13844275e+00,1.47634697e+00,6.29024088e-01,3.03612950e+06
1.65468658e+02,4.54315171e-03,5.23547602e+00,1.18970704e+00,8.46548300e+06
1.55803940e+02,3.13687682e+00,3.01308537e+00,1.04834282e+00,8.70708700e+06
1.40282761e+02,1.16417967e-02,1.98556674e+00,7.76063383e-01,3.72466300e+06
1.42471405e+02,3.13129878e+00,1.92768082e-01,7.85467625e-01,3.70446700e+06
1.51526703e+02,2.71818205e-03,5.00901461e+00,8.54177117e-01,2.95197950e+06
1.81300827e+02,3.13649464e+00,2.76541042e+00,9.44448948e-01,6.17398700e+06
1.64834320e+02,2.15191185e-03,4.68357897e+00,8.44454944e-01,3.04473150e+06
1.40534424e+02,1.09743616e-02,4.79241705e+00,4.20003235e-01,2.24773825e+06
1.47293945e+02,3.13672280e+00,3.80945110e+00,7.02283263e-01,9.39786400e+06
1.40186874e+02,3.13019419e+00,1.84195125e+00,5.11478484e-01,3.35328125e+06
1.41112595e+02,3.13915229e+00,5.95484161e+00,6.74921870e-01,3.98160075e+06
1.44742020e+02,3.13890624e+00,6.11164093e+00,5.51839650e-01,2.11870825e+06
1.44815948e+02,3.13306355e+00,1.74411774e+00,8.18768501e-01,3.78712100e+06
1.54138565e+02,1.15759240e-03,8.44344139e-01,5.28488457e-01,5.41551550e+06
1.42843872e+02,3.13613844e+00,1.15356445e+00,4.68909919e-01,1.41446688e+06
1.51698013e+02,1.22271245e-04,1.52832508e+00,8.76450062e-01,7.80612150e+06
1.56779541e+02,5.76014910e-03,2.03022480e+00,7.41683960e-01,4.59159450e+06
1.43438461e+02,3.13340044e+00,1.17007208e+00,5.43028533e-01,3.27698525e+06
1.52606140e+02,3.13428116e+00,5.78535795e+00,6.53776765e-01,4.81188000e+06
1.52472076e+02,3.13673043e+00,5.57364702e+00,9.81329918e-01,6.35425500e+06
1.45461212e+02,2.79555726e-03,6.69698715e-02,5.83635092e-01,4.36495050e+06
1.52068222e+02,3.13309741e+00,2.57205105e+00,9.07259405e-01,2.84639940e+07
1.55938416e+02,3.14098573e+00,2.63059902e+00,1.20750928e+00,5.21280750e+06
1.52135681e+02,3.13954306e+00,3.44164181e+00,6.67428493e-01,3.38694125e+06
1.41167740e+02,2.45546154e-03,1.70977592e+00,5.37977934e-01,4.81150600e+06
1.42157211e+02,3.13269758e+00,5.50209332e+00,5.98450124e-01,2.19724825e+06
1.58852905e+02,3.13940549e+00,3.94526958e+00,1.10779643e+00,1.18842140e+07
1.46881622e+02,4.11511958e-03,2.40843773e+00,3.99232715e-01,1.31124288e+06
1.57543716e+02,3.13753533e+00,2.18761349e+00,7.07352400e-01,4.07136075e+06
1.43873962e+02,3.13646841e+00,4.07193279e+00,4.49484497e-01,2.25447025e+06
1.52593918e+02,3.34993238e-03,3.09536648e+00,7.50994623e-01,3.07203350e+06
1.48959839e+02,3.13447142e+00,5.32374334e+00,6.32191360e-01,2.21707025e+06
1.41558319e+02,3.13151741e+00,4.75668144e+00,6.79851890e-01,6.39988300e+06
1.49994003e+02,7.79027585e-04,7.74495125e-01,5.44691026e-01,4.25125450e+06
1.46040421e+02,5.69321075e-03,5.52322197e+00,4.93174076e-01,1.80454850e+06
1.40552170e+02,3.13225031e+00,4.57479954e+00,4.05257225e-01,2.89587975e+06
1.51168015e+02,3.28966975e-03,5.94389153e+00,5.16357780e-01,2.24512025e+06
1.40889542e+02,3.13596106e+00,6.14192009e-01,7.24355459e-01,4.45919850e+06
1.51015137e+02,3.12831020e+00,5.51744509e+00,1.00436151e+00,3.37459925e+06
1.49601624e+02,3.13786554e+00,5.78181744e+00,5.22988737e-01,2.61687575e+06
1.40422592e+02,4.66439500e-03,5.33389187e+00,6.34332359e-01,2.92318150e+06
1.43400284e+02,3.14001465e+00,1.03444099e-01,5.60289443e-01,3.68127900e+06
1.41685989e+02,2.05740286e-03,4.34281445e+00,6.92458868e-01,4.79467600e+06
1.45814194e+02,3.46261286e-03,6.20069265e+00,4.61321741e-01,1.32582888e+06
1.66505051e+02,1.74498670e-02,3.21216297e+00,8.26847851e-01,9.67686800e+06
1.57140778e+02,4.69145691e-03,4.92433786e+00,6.75829351e-01,3.64313100e+06
1.40627090e+02,3.13774228e+00,2.12353420e+00,6.46659374e-01,2.91457950e+06
1.41306015e+02,3.13380527e+00,2.87404037e+00,6.56669855e-01,2.17331225e+06
1.43128113e+02,3.13176847e+00,5.24378490e+00,5.45223296e-01,2.61238775e+06
1.53113510e+02,3.13745189e+00,4.46893692e-01,6.73543930e-01,4.29501250e+06
1.46637756e+02,3.14133191e+00,3.79347324e+00,4.38219756e-01,3.13112550e+06
1.40228668e+02,3.11201239e+00,3.28193516e-01,5.61167479e-01,2.52300200e+06
1.42245651e+02,3.13540006e+00,1.37776875e+00,5.71679473e-01,1.69982862e+06
1.41743484e+02,3.12580180e+00,5.30878162e+00,6.63997829e-01,4.17234050e+06
1.40325638e+02,3.13376570e+00,3.14804029e+00,8.67027521e-01,7.36368000e+06
1.43951965e+02,3.13793540e+00,4.00738478e+00,5.18466771e-01,3.02677950e+06
1.47015533e+02,3.13529706e+00,4.83354616e+00,1.10516548e+00,8.18573150e+06
1.46600952e+02,1.65650074e-03,8.88937950e-01,6.63419604e-01,5.59054750e+06
1.44343185e+02,3.66169238e-03,9.01305676e-01,1.20913339e+00,5.25656550e+06
1.40369965e+02,3.13477182e+00,1.68332148e+00,5.78685701e-01,4.15738050e+06
1.46096863e+02,2.75439722e-03,1.87063122e+00,7.76090682e-01,6.67178050e+06
1.48924408e+02,9.59466328e-04,6.16780329e+00,8.86150897e-01,4.66377600e+06
1.42195129e+02,5.06104482e-03,5.58910084e+00,6.29969478e-01,4.62076600e+06
1.49912064e+02,2.85020773e-03,5.45202255e+00,5.31454980e-01,2.75974375e+06
1.43891891e+02,3.13888168e+00,4.86321068e+00,5.73582113e-01,2.35283200e+06
1.52285568e+02,3.14040351e+00,1.67239189e-01,7.26771116e-01,4.96596800e+06
1.50267120e+02,6.24538306e-03,6.08462286e+00,6.82313681e-01,2.83080375e+06
1.47298187e+02,3.13899779e+00,2.71093845e+00,5.66050887e-01,1.81576850e+06
1.42652649e+02,2.41756570e-02,1.43897629e+00,5.64210534e-01,8.04024550e+06
1.58031860e+02,1.00885727e-03,1.14207935e+00,7.54689574e-01,2.49719600e+06
1.43838181e+02,3.13479447e+00,5.56193972e+00,4.99485761e-01,4.13718450e+06
1.50964600e+02,3.13837147e+00,4.19128799e+00,7.66090691e-01,7.66587150e+06
1.45626648e+02,3.11275935e+00,5.44175959e+00,6.56737089e-01,3.06567550e+06
1.41897446e+02,9.82688647e-03,4.21069860e+00,7.93574095e-01,5.46787550e+06
1.46454422e+02,9.77080222e-03,5.06490278e+00,7.12117195e-01,6.03111900e+06
1.46074097e+02,4.75920690e-03,3.44241571e+00,7.12167382e-01,2.41716000e+06
1.52494568e+02,6.08698046e-03,8.27815056e-01,8.08657050e-01,5.63019150e+06
1.43409653e+02,3.63794481e-03,6.79476738e-01,5.82302690e-01,4.86274400e+06
1.44233032e+02,7.39915879e-04,2.70174026e-01,7.62021482e-01,2.99798150e+06
1.41373108e+02,4.83360002e-03,1.66412830e+00,9.27600741e-01,1.20162360e+07
1.53166977e+02,8.13710224e-03,1.67188549e+00,5.74451804e-01,5.69227550e+06
1.60117722e+02,3.13981938e+00,3.89931202e+00,1.14117432e+00,1.22118380e+07
1.42342041e+02,9.37757199e-04,6.32834435e-01,6.92781091e-01,4.82010800e+06
1.42644440e+02,3.13467860e+00,5.54860449e+00,6.17774308e-01,2.89475775e+06
1.57367371e+02,2.01652618e-03,1.88303280e+00,1.06018913e+00,9.11437300e+06
1.56790436e+02,3.13865018e+00,5.30023623e+00,6.34721518e-01,2.54656400e+06
1.40589325e+02,3.13558602e+00,4.51036501e+00,3.45477194e-01,3.58665719e+05
1.58735397e+02,9.86658619e-04,1.90092373e+00,9.10274982e-01,4.40459450e+06
1.44369736e+02,3.14110708e+00,5.16998720e+00,5.79990268e-01,4.01675675e+06
1.48167618e+02,3.13661599e+00,6.18612528e+00,5.97965002e-01,4.41618850e+06
1.43042892e+02,3.13106227e+00,5.85327387e+00,6.34371758e-01,1.76976650e+06
1.50961487e+02,2.87062232e-03,3.25448227e+00,4.89850223e-01,2.71523775e+06
1.40136673e+02,3.13495874e+00,1.34126949e+00,7.20534563e-01,7.21632400e+06
1.41594376e+02,4.42232797e-03,2.50107861e+00,9.05638218e-01,4.68472000e+06
1.55830811e+02,3.13515544e+00,4.24435520e+00,8.17921996e-01,3.73214300e+06
1.48889572e+02,3.03140422e-03,3.87350655e+00,5.33948421e-01,3.92026475e+06
1.45130005e+02,3.21961590e-03,2.92992282e+00,5.48090577e-01,4.24938450e+06
1.42630569e+02,6.26103347e-03,4.02710438e-01,5.92322767e-01,2.18976825e+06
1.40581116e+02,3.11860251e+00,4.77994108e+00,6.28261030e-01,2.02633038e+06
1.41105484e+02,3.13848162e+00,4.16902113e+00,6.09288812e-01,4.87508600e+06
1.55405869e+02,4.58266214e-03,2.42621326e+00,7.89241552e-01,2.59219200e+06
1.40033173e+02,1.34235341e-02,3.26731861e-01,8.02846789e-01,9.84142800e+06
1.47862030e+02,3.14056587e+00,9.82237816e-01,4.82791156e-01,2.22380225e+06
1.51944626e+02,3.14028764e+00,4.26214027e+00,5.08719683e-01,2.69878175e+06
1.50747742e+02,3.13482404e+00,1.39530945e+00,5.93179047e-01,4.52427450e+06
1.57225723e+02,2.79119262e-03,4.47681141e+00,7.82690346e-01,7.31356400e+06
1.41010605e+02,3.13268852e+00,2.77644485e-01,4.75603372e-01,2.57985000e+06
1.44293533e+02,3.96294817e-02,5.71169853e-01,6.10818863e-01,5.01945000e+06
1.44347214e+02,3.13527727e+00,4.60557938e+00,7.98339248e-01,8.50699700e+06
1.53578766e+02,3.13619924e+00,2.85229683e-01,7.69059300e-01,2.89849775e+06
1.44132919e+02,2.66838190e-03,4.78880358e+00,5.12266934e-01,4.52352650e+06
1.56133850e+02,5.88486623e-03,1.74144268e+00,6.33490801e-01,4.13980250e+06
1.46902969e+02,4.92879609e-03,1.22820330e+00,5.86765110e-01,1.96686438e+06
1.41010895e+02,2.16110260e-03,5.54776335e+00,4.80953246e-01,3.98571475e+06
1.43360779e+02,5.52143110e-03,3.25986004e+00,1.16022599e+00,1.98578880e+07
1.44889893e+02,3.13169289e+00,5.62776995e+00,4.84911799e-01,2.32964400e+06
1.45618439e+02,3.13273120e+00,5.74685907e+00,5.07213593e-01,4.47715050e+06
1.45568176e+02,3.13660288e+00,3.87838554e+00,7.62940168e-01,3.18834750e+06
1.45657654e+02,3.13267112e+00,4.56424904e+00,7.12645531e-01,9.63273600e+06
1.49553543e+02,3.13263535e+00,5.05929613e+00,7.00091839e-01,5.14062600e+06
1.43150833e+02,3.13922548e+00,8.01597595e-01,4.77778465e-01,2.14227025e+06
1.46635483e+02,3.13327122e+00,3.84639382e+00,1.15353191e+00,1.28143520e+07
1.51844284e+02,3.13593388e+00,5.25956154e-01,8.22130144e-01,5.83327300e+06
1.40436844e+02,3.13191938e+00,5.68839312e+00,6.09940827e-01,3.45052125e+06
1.41953369e+02,5.53291803e-03,3.45952225e+00,4.46042925e-01,2.10711425e+06
1.44273804e+02,5.16136922e-03,2.08326149e+00,7.20488846e-01,3.35328125e+06
1.41341461e+02,3.12728548e+00,2.51173210e+00,6.36884987e-01,1.91188650e+06
1.42056580e+02,7.54205463e-03,5.47291899e+00,4.05212998e-01,1.46346075e+06
1.47615723e+02,8.35132319e-04,1.98797321e+00,7.09634542e-01,5.00935200e+06
1.53860992e+02,3.14145613e+00,1.20004463e+00,4.95809585e-01,2.35470200e+06
1.52813202e+02,3.13274956e+00,3.42943478e+00,1.10405326e+00,8.18386150e+06
1.52273392e+02,5.85925439e-03,5.85393381e+00,4.94635075e-01,2.22193225e+06
1.41140503e+02,6.04950963e-03,2.30245590e-02,6.71128631e-01,3.87388875e+06
1.43369858e+02,3.88252712e-03,4.67898703e+00,6.69003963e-01,3.69324700e+06
1.40024963e+02,1.39791593e-02,5.71224022e+00,4.90037620e-01,3.09783950e+06
1.46509232e+02,5.40047884e-03,4.67591667e+00,5.40689170e-01,7.81247950e+06
1.43672119e+02,3.13892174e+00,5.52088499e+00,8.03998709e-01,1.01342700e+07
1.40052750e+02,4.67692921e-03,2.95956111e+00,6.69340491e-01,2.53384800e+06
1.41627274e+02,4.52529918e-03,4.64653969e+00,7.48716056e-01,5.29920150e+06
1.41121323e+02,2.42024660e-03,5.95546198e+00,1.35221529e+00,9.86050200e+06
1.40328659e+02,3.13620305e+00,5.77995443e+00,4.01762396e-01,9.97457188e+05
1.53334274e+02,3.13916850e+00,1.00694561e+00,5.60126483e-01,5.86842900e+06
1.46375900e+02,3.95418471e-03,1.23738194e+00,5.45151055e-01,1.54237475e+06
1.42698700e+02,5.60352951e-03,5.05097961e+00,5.30321240e-01,1.94928638e+06
1.40096741e+02,9.77008510e-03,2.18490672e+00,6.29924238e-01,3.35589925e+06
1.43620270e+02,3.79114458e-03,5.17671585e-01,8.99734259e-01,9.05415900e+06
1.52974350e+02,3.13856077e+00,2.98120022e+00,5.02213001e-01,2.29897600e+06
1.40281830e+02,5.49730007e-03,2.73851609e+00,4.67830032e-01,2.58321600e+06
1.40217072e+02,3.12107038e+00,7.23392308e-01,6.80177450e-01,2.68419575e+06
1.45157043e+02,4.69952211e-04,3.20752645e+00,5.65353274e-01,1.53265075e+06
1.45730972e+02,4.85495984e-04,3.61498260e+00,4.66134280e-01,2.96806150e+06
1.53228653e+02,3.71661829e-03,8.74674797e-01,6.66235328e-01,3.29755525e+06
1.40821823e+02,3.13229680e+00,1.36146450e+00,8.25882912e-01,4.87957400e+06
1.46496414e+02,3.13772416e+00,2.29443169e+00,8.23957086e-01,3.26539125e+06
1.46174332e+02,3.36820679e-03,4.87272739e-01,6.01943493e-01,5.26030550e+06
1.49721481e+02,1.27457373e-03,4.55029583e+00,5.71310043e-01,2.94524750e+06
1.40837189e+02,3.13502932e+00,3.59921169e+00,7.42139339e-01,2.89101775e+06
1.50307739e+02,4.38496657e-03,5.37342501e+00,7.79910982e-01,3.49240925e+06
1.57906570e+02,5.74821699e-03,4.06621265e+00,8.25495124e-01,5.21205950e+06
1.41462265e+02,3.13085580e+00,4.40251732e+00,5.44548929e-01,4.32455850e+06
1.40943893e+02,6.45611854e-03,8.82101059e-03,9.90490496e-01,1.43911340e+07
1.53955032e+02,3.13889861e+00,4.38561726e+00,7.24801779e-01,3.47221325e+06
1.40955368e+02,3.13430023e+00,4.42768908e+00,4.80421811e-01,4.30585850e+06
1.43465363e+02,3.13143015e+00,4.49510002e+00,5.93612850e-01,2.44782800e+06
1.45400665e+02,3.13345861e+00,8.15495491e-01,4.95332569e-01,2.26793425e+06
1.45497543e+02,3.13287854e+00,6.12828732e+00,5.09421110e-01,2.09178025e+06
1.45191299e+02,3.13726306e+00,3.45359135e+00,9.62104201e-01,6.24953500e+06
1.44154587e+02,1.43753202e-03,2.56397343e+00,9.59798932e-01,9.05415900e+06
1.51717194e+02,3.75136826e-03,1.58824444e+00,7.71556616e-01,3.74635500e+06
1.48211227e+02,3.13590837e+00,3.02949905e+00,1.12834609e+00,5.66123350e+06
1.46086639e+02,3.13517118e+00,4.12496853e+00,6.82743251e-01,4.15625850e+06
1.41046722e+02,1.22096529e-02,4.10316706e+00,4.11582619e-01,1.75405862e+06
1.43271667e+02,3.27837258e-03,3.19500923e-01,6.98449731e-01,3.60199100e+06
1.45558777e+02,2.53998977e-03,2.12396526e+00,5.42739511e-01,7.85324550e+06
1.44116714e+02,6.71659037e-03,7.72739887e-01,7.82552004e-01,3.30391325e+06
1.40478897e+02,1.65529530e-02,3.57151222e+00,5.48915148e-01,5.73117150e+06
1.58595139e+02,3.13938618e+00,5.90648890e+00,7.52459466e-01,4.80589600e+06
1.41164459e+02,3.14086938e+00,6.00768805e+00,5.56199670e-01,2.37489800e+06
1.41915588e+02,8.76936316e-03,2.70244312e+00,5.63147187e-01,9.30773000e+06
1.45982605e+02,8.95691197e-03,3.62881947e+00,8.25399935e-01,3.22425125e+06
1.56624466e+02,2.80461012e-04,1.95685673e+00,8.15101802e-01,1.20439120e+07
1.43545380e+02,1.05199283e-02,1.39099383e+00,5.73774457e-01,2.46877200e+06
1.43914154e+02,5.66937262e-03,6.21138287e+00,5.96289814e-01,8.30615900e+06
1.40449738e+02,3.11917949e+00,4.43334961e+00,4.33109641e-01,1.77425450e+06
1.51777191e+02,3.13748121e+00,3.31429195e+00,8.32307875e-01,5.53257750e+06
1.41855881e+02,3.13755083e+00,1.11985445e+00,4.16762799e-01,2.16134425e+06
1.57629150e+02,5.08345384e-03,4.67756319e+00,6.82436049e-01,3.57805500e+06
1.45574646e+02,3.13699675e+00,1.31948280e+00,1.07715452e+00,3.69212500e+06
1.50114197e+02,3.13565278e+00,8.41464996e-02,4.69700485e-01,4.87994800e+06
1.45077240e+02,3.13409519e+00,5.81588697e+00,5.10770142e-01,2.22043625e+06
1.41255692e+02,6.50549168e-03,3.18774700e+00,7.39854157e-01,4.65891400e+06
1.44535324e+02,3.13590026e+00,3.50848174e+00,5.34678757e-01,1.68187662e+06
1.42617538e+02,8.59069917e-03,4.31169367e+00,5.04855812e-01,3.51447525e+06
1.40133728e+02,2.29244277e-01,4.13576889e+00,5.08506954e-01,2.77919175e+06
1.41566147e+02,1.80989299e-02,3.15366721e+00,4.24999505e-01,1.86588450e+06
1.44241348e+02,3.13832998e+00,6.00394344e+00,9.68821108e-01,5.85346900e+06
1.48611237e+02,5.96485287e-03,2.69671631e+00,4.70337451e-01,1.35163488e+06
1.40654282e+02,3.13092875e+00,3.40112758e+00,5.17967045e-01,2.81584375e+06
1.48286072e+02,3.13297677e+00,1.20579815e+00,1.08465838e+00,4.05116475e+06
1.40219635e+02,2.45669726e-02,3.79509974e+00,6.00816131e-01,8.17638150e+06
1.45291840e+02,5.02389017e-03,2.01066589e+00,5.83592713e-01,7.32029600e+06
1.53662125e+02,3.13675761e+00,3.60134411e+00,9.92255569e-01,4.84628800e+06
1.41757401e+02,3.13865757e+00,2.62422657e+00,3.84356529e-01,1.17772500e+06
1.40391052e+02,3.13547611e+00,1.06739938e+00,4.05187786e-01,1.20128700e+06
1.43165634e+02,3.13407969e+00,8.12092304e-01,4.17186499e-01,7.05737438e+05
1.55745911e+02,1.02496310e-03,6.95969582e-01,6.11391187e-01,2.47139000e+06
1.40279694e+02,3.13124251e+00,3.91939139e+00,4.09062952e-01,1.28356700e+06
1.41486206e+02,3.13519812e+00,4.61831093e+00,4.15465891e-01,8.44491312e+05
1.42058365e+02,3.13065600e+00,4.78140831e-01,4.25673455e-01,2.42800600e+06
1.43561752e+02,6.79781381e-03,1.68745804e+00,5.18271029e-01,4.99289600e+06
1.43159882e+02,3.13629770e+00,5.62856722e+00,7.50869274e-01,8.55636500e+06
1.56068695e+02,6.49575656e-03,4.33468723e+00,6.76593602e-01,4.81524600e+06
1.43221008e+02,3.58048303e-04,4.93558455e+00,6.51914477e-01,3.65958700e+06
1.53714127e+02,3.13698506e+00,3.89712429e+00,6.47459328e-01,5.24160550e+06
1.61233047e+02,1.84541307e-02,1.83628750e+00,9.67663765e-01,1.75488140e+07
1.40322433e+02,6.26286166e-03,5.12285328e+00,5.31851411e-01,2.75675175e+06
1.45057571e+02,3.13747025e+00,3.49161172e+00,5.07088304e-01,1.38866088e+06
1.40655853e+02,2.65491288e-03,4.91481447e+00,6.00868225e-01,2.33188800e+06
1.43488480e+02,7.42504280e-03,3.84606266e+00,4.98427093e-01,2.03007038e+06
1.51362381e+02,3.13902307e+00,3.78606129e+00,8.73950422e-01,7.41753600e+06
1.53474701e+02,3.13421726e+00,5.45158625e+00,7.48914838e-01,6.57977650e+06
1.41823593e+02,9.64002404e-03,7.95358658e-01,8.64584804e-01,6.99641250e+06
1.40705795e+02,1.12180477e-02,2.94864798e+00,4.97034937e-01,2.54918200e+06
1.40398651e+02,1.90380830e-02,2.97266769e+00,6.36238873e-01,5.99708500e+06
1.46522018e+02,5.39626786e-03,2.93347859e+00,3.99614185e-01,1.66093262e+06
1.60688141e+02,3.11945963e+00,1.97885418e+00,9.49311078e-01,4.20600050e+06
1.40390167e+02,3.14126849e+00,4.48023319e+00,4.29059952e-01,1.37407488e+06
1.41169907e+02,3.13599300e+00,4.01988459e+00,5.94662547e-01,2.96058150e+06
1.41321365e+02,2.29611224e-03,3.45736408e+00,1.54218459e+00,8.35739700e+06
1.43961121e+02,3.13266015e+00,6.02225924e+00,7.15565145e-01,5.42785750e+06
1.44521103e+02,8.59334692e-03,3.35498571e+00,5.10982871e-01,2.37976000e+06
1.41664520e+02,3.13336205e+00,3.01637173e+00,4.35935080e-01,2.41155000e+06
1.42466766e+02,6.64136000e-03,3.48331571e+00,6.57619059e-01,3.46248925e+06
1.45406006e+02,3.13506079e+00,5.34117746e+00,6.41485929e-01,4.38776450e+06
1.41360657e+02,3.34696937e-03,3.05991292e+00,5.39764225e-01,2.18004425e+06
1.40176941e+02,3.13867283e+00,1.90622330e+00,5.01499534e-01,1.37295288e+06
1.62740204e+02,3.14086819e+00,4.99135447e+00,8.60865057e-01,1.02262740e+07
1.42813461e+02,3.13574505e+00,1.56675482e+00,5.18889427e-01,3.01107150e+06
1.45154312e+02,3.13645506e+00,2.59613514e+00,8.18312168e-01,3.87800275e+06
1.43906250e+02,3.14039493e+00,1.48552561e+00,6.79062247e-01,2.09439825e+06
1.40871628e+02,3.13379622e+00,2.62227225e+00,4.80446339e-01,3.07091150e+06
1.42573196e+02,4.34706826e-03,6.00295877e+00,1.35982573e+00,7.75637950e+06
1.45167526e+02,1.00837322e-03,5.79988909e+00,4.97438401e-01,1.72787862e+06
1.50750748e+02,1.62412028e-03,1.80240631e+00,5.83290398e-01,1.38379888e+06
1.40229187e+02,9.52812657e-03,2.38819075e+00,6.75240993e-01,3.02827550e+06
1.41698669e+02,3.13145137e+00,2.81156993e+00,5.82723260e-01,6.59324050e+06
1.45908371e+02,3.13934445e+00,5.54357576e+00,6.84948385e-01,2.03792438e+06
1.40319916e+02,1.23816228e-03,5.49506521e+00,6.33212388e-01,7.63483000e+06
1.63679703e+02,3.94067820e-03,1.63791180e+00,8.31827700e-01,9.66340400e+06
1.48082031e+02,3.13416910e+00,7.08459854e-01,6.29691601e-01,2.65838975e+06
1.42069077e+02,3.13979173e+00,3.82098746e+00,5.05666614e-01,4.44947450e+06
1.40593185e+02,3.14128971e+00,3.65714169e+00,8.15487504e-01,3.67342500e+06
1.40574524e+02,3.14051151e+00,4.17472172e+00,7.47137368e-01,3.67005900e+06
1.43803024e+02,3.13286901e+00,1.75117445e+00,4.76834744e-01,5.04076800e+06
1.40780045e+02,3.14017725e+00,4.46678638e+00,3.97708744e-01,8.33271312e+05
1.46438202e+02,3.13949180e+00,1.74950314e+00,8.56322229e-01,5.03441000e+06
1.40553101e+02,2.89503373e-02,2.82682467e+00,5.53208828e-01,3.67791300e+06
1.40823441e+02,3.13296485e+00,2.47499323e+00,4.89651710e-01,1.53900875e+06
1.44598602e+02,6.77416753e-03,7.32474327e-01,1.07048786e+00,1.14155930e+07
1.42178223e+02,3.13353992e+00,3.59944725e+00,5.36741078e-01,5.00374200e+06
1.40403687e+02,3.13708234e+00,3.76545715e+00,5.62910140e-01,3.52083325e+06
1.58619949e+02,3.13737750e+00,2.00514507e+00,9.95510399e-01,3.19807150e+06
1.42968826e+02,3.13556910e+00,4.50742292e+00,7.80864298e-01,7.23876400e+06
1.48630997e+02,3.13861847e+00,4.99858046e+00,4.76934165e-01,2.44932400e+06
1.50822845e+02,5.45924436e-03,3.70965672e+00,6.53591931e-01,1.05912970e+07
1.43597443e+02,3.13213062e+00,4.21170568e+00,8.52753460e-01,3.45800125e+06
1.41898651e+02,3.13097978e+00,3.85397816e+00,7.46202588e-01,2.72570975e+06
1.43507751e+02,3.13966632e+00,4.11713123e+00,1.25787854e+00,5.61784950e+06
1.40785614e+02,3.13993025e+00,1.57878637e+00,6.81356966e-01,4.20936650e+06
1.41524200e+02,9.43405833e-03,5.39162815e-01,8.04279387e-01,9.08819300e+06
1.42421555e+02,6.18354464e-03,6.14427233e+00,7.09096968e-01,4.92595000e+06
1.48819046e+02,3.13757324e+00,3.94619274e+00,7.79182792e-01,2.97217550e+06
1.46157440e+02,2.86114053e-03,2.80184364e+00,7.19885647e-01,4.01825275e+06
1.44143051e+02,3.13782477e+00,5.57022953e+00,5.90740860e-01,1.61455662e+06
1.51748260e+02,3.13865972e+00,4.00322056e+00,9.58543003e-01,4.04630275e+06
